approve_trump,approve_biden,trump_stamina,biden_stamina,optimistic,FINALWGT,vote_choice_recoded,male,propensity,registered_vote_True,region_1,region_2,region_3,region_4,economic_situation_1,economic_situation_2,economic_situation_3,economic_situation_9,likely_to_vote_1.0,likely_to_vote_2.0,likely_to_vote_3.0,likely_to_vote_4.0,education_recoded_1,education_recoded_3,elec_enthusiasm_1.0,elec_enthusiasm_2.0,elec_enthusiasm_3.0,elec_enthusiasm_9.0,political_leaning_1,political_leaning_2,political_leaning_3,political_leaning_4,race_recoded_1,race_recoded_2,race_recoded_3,race_recoded_4,race_recoded_9,party_recoded_1.0,party_recoded_2.0,party_recoded_3.0,age_recoded_1,age_recoded_2,age_recoded_3
False,False,False,True,True,0.46299628165,0,True,0.670993533780026,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False
False,False,False,True,True,2.75911459906,0,False,0.447169049592949,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False
False,False,False,True,False,1.07981654145,0,True,0.149190364446552,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False
False,False,True,False,False,0.914069626859998,1,False,0.589423621628785,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False
False,False,True,False,False,0.86474767068,1,False,0.670993533780026,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False
False,False,True,False,False,0.659908725,1,True,0.589423621628785,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False
False,False,True,False,False,1.09054303135,1,False,0.589423621628785,True,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False
False,False,False,True,True,0.701544136460002,0,False,0.670993533780026,True,False,False,False,True,True,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False
False,False,False,True,False,1.04670580224,0,False,0.577330292028841,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
False,False,False,True,False,0.805402242299999,0,False,0.670993533780026,True,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False
False,False,True,False,False,0.565108962049998,1,True,0.670993533780026,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False
False,False,False,True,True,2.02596896165,0,False,0.447169049592949,True,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False
False,False,False,True,True,1.30278613862,0,False,0.337659399948075,True,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False
False,False,False,True,True,1.04670580224,0,False,0.447169049592949,True,False,False,False,True,True,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False
False,False,True,False,True,0.723889520550001,1,True,0.670993533780026,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False
False,False,False,True,True,0.574778225539998,0,False,0.670993533780026,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False
False,False,False,True,False,0.805402242299999,0,False,0.670993533780026,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False
False,False,False,True,False,0.54758915325,0,True,0.161233254175788,True,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True
False,False,False,True,False,1.20104580965,0,False,0.0851510830224752,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False
True,False,True,False,True,0.896859544259999,1,True,0.662108771225382,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True
False,False,False,True,True,0.622354600919999,0,False,0.662108771225382,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
True,False,True,False,True,1.30459841814,1,False,0.684399470905161,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False
False,True,False,True,False,0.55936766782,0,True,0.662108771225382,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
True,False,True,False,True,1.37909680176,1,False,0.678369560417581,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True
True,False,True,False,False,0.59886952164,1,False,0.662108771225382,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True
True,False,True,False,True,1.04514046938,1,False,0.662108771225382,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True
False,False,False,True,False,0.578802546279999,0,False,0.670993533780026,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False
False,True,False,True,True,0.55696094076,0,False,0.670993533780026,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False
False,False,False,True,True,0.50132007965,0,True,0.662108771225382,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True
False,False,False,True,False,1.1516738907,0,False,0.530772879843887,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False
False,False,False,True,True,0.55936766782,0,True,0.662108771225382,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
False,True,False,True,True,0.606233761579999,0,False,0.670993533780026,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False
True,False,True,False,True,1.17256331658,1,True,0.670993533780026,True,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False
True,False,True,False,False,1.11950649372,1,True,0.684399470905161,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False
False,False,True,True,True,1.27783322034,0,True,0.330254644854738,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True
False,False,False,False,False,0.653931158599999,0,True,0.100076396600963,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False
False,True,False,True,False,0.757403543700001,0,True,0.577330292028841,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
False,False,False,True,True,1.76440226216,0,False,0.224467858399683,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False
False,True,False,True,True,1.20916989805,0,True,0.678369560417581,True,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True
False,False,False,True,False,0.5425252303,0,True,0.166516530359145,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False
False,False,True,False,True,0.6567675185,1,True,0.527560507996949,True,True,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False
False,False,False,True,True,0.644522124400001,0,False,0.161233254175788,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True
False,False,False,True,True,0.628742386449999,0,False,0.670993533780026,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False
False,False,False,True,True,0.56376920922,0,True,0.662108771225382,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
True,False,True,False,True,0.5187381311,1,False,0.670993533780026,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False
False,False,True,True,False,1.50110174956,1,False,0.678369560417581,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
False,False,False,True,False,3.21495504,0,True,0.224467858399683,True,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False
False,False,False,True,True,0.651849881080001,0,False,0.662108771225382,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
False,False,False,True,True,3.30666015359999,0,True,0.224467858399683,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False
False,False,False,False,False,0.932472837250001,0,False,0.662108771225382,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True
True,False,True,False,True,0.62725177236,1,False,0.662108771225382,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True
False,True,False,True,True,0.573411825250001,0,False,0.471235106505631,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
False,False,False,True,False,1.3453270397,0,False,0.678369560417581,True,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True
False,False,False,True,True,0.848025293720001,0,True,0.527560507996949,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False
False,False,True,False,True,0.5204702984,1,False,0.670993533780026,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False
False,False,True,False,True,0.769886294,1,True,0.670993533780026,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False
False,True,False,True,True,0.55547847482,0,True,0.662108771225382,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
True,False,True,False,True,0.939364449780002,1,True,0.662108771225382,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True
False,False,False,True,False,0.959756957519998,0,True,0.471235106505631,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False
True,False,True,False,True,0.889286375899998,1,True,0.447169049592949,True,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False
False,False,False,False,False,0.622689946899998,0,True,0.527560507996949,True,False,False,False,True,True,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False
False,True,False,True,True,1.56129319448,0,True,0.678369560417581,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
False,False,False,True,False,0.773026992879998,0,False,0.527560507996949,True,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False
True,False,True,False,True,1.64140957345,1,True,0.527560507996949,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False
False,False,False,True,True,1.58264803186,0,True,0.527560507996949,True,True,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False
False,False,False,True,True,0.49783448215,1,True,0.662108771225382,True,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True
False,False,True,False,True,0.62914356385,1,True,0.527560507996949,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False
False,False,False,True,True,0.626913288749999,0,True,0.589423621628785,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False
False,False,True,False,True,0.62914356385,1,True,0.527560507996949,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False
False,False,True,False,False,0.735678106650003,1,False,0.589423621628785,True,True,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
False,True,True,True,True,1.34990406718,0,False,0.149190364446552,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False
False,True,False,True,True,1.34335238738,0,True,0.144954429369541,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True
False,False,True,False,False,0.883541557749999,1,True,0.670993533780026,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False
False,False,False,True,True,0.49783448215,0,True,0.662108771225382,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True
False,False,True,True,True,1.82092577435,1,True,0.447169049592949,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False
False,False,False,True,True,1.50110174956,0,False,0.678369560417581,True,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True
False,False,False,True,False,0.46299628165,0,True,0.670993533780026,True,False,False,False,True,True,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False
False,False,False,True,True,0.48784904355,0,True,0.166516530359145,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False
False,False,True,False,False,0.763505380299999,1,True,0.670993533780026,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False
True,False,True,False,True,1.11509872998,1,True,0.527560507996949,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False
False,True,False,True,True,0.54433682754,0,True,0.166516530359145,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False
False,False,False,True,True,0.58587780566,0,True,0.662108771225382,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
True,False,True,False,True,0.8998543326,1,True,0.662108771225382,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True
False,False,False,False,False,0.632222823559998,0,False,0.161233254175788,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True
False,False,False,True,True,0.796236629,0,True,0.166516530359145,True,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False
False,False,False,True,True,0.511794925,0,True,0.471235106505631,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False
False,True,False,True,True,0.651849881080001,0,False,0.662108771225382,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
False,False,True,False,True,0.62914356385,1,True,0.527560507996949,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False
False,True,False,True,True,1.02139197934,0,False,0.577330292028841,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
False,True,False,True,True,0.606233761579999,0,False,0.670993533780026,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False
False,False,False,False,False,0.62914356385,0,True,0.527560507996949,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False
False,False,False,True,True,0.606233761579999,0,False,0.670993533780026,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False
False,False,True,False,True,0.4677948181,1,True,0.670993533780026,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False
False,False,True,False,False,0.62725177236,1,False,0.662108771225382,True,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True
False,False,False,True,False,0.61802746998,0,False,0.662108771225382,True,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
False,True,False,True,False,1.34335238738,0,True,0.144954429369541,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True
False,False,False,False,False,0.730722046899998,0,False,0.527560507996949,True,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False
False,False,False,False,True,1.4062635737,0,True,0.439422635478778,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False
False,True,False,True,True,0.644522124400001,0,False,0.161233254175788,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True
False,True,False,True,True,1.43317902928,0,False,0.678369560417581,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
False,False,False,True,False,1.1709344537,0,True,0.337659399948075,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False
False,False,True,False,True,0.583357015859998,1,False,0.670993533780026,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False
False,False,False,True,False,0.58073528032,0,False,0.670993533780026,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False
True,False,True,False,True,0.873709995539998,1,False,0.670993533780026,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False
False,False,True,False,True,1.44390571986,1,True,0.527560507996949,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False
False,False,False,True,True,0.56123550548,0,True,0.662108771225382,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
False,False,False,True,False,1.4379646929,0,False,0.678369560417581,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True
False,False,True,False,False,2.17525088514,1,False,0.447169049592949,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False
False,False,False,True,False,0.839929598049998,0,False,0.166516530359145,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False
True,False,True,True,True,1.15903244742,1,True,0.0851510830224752,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False
False,False,False,False,True,0.4883343957,0,True,0.670993533780026,True,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False
False,False,True,False,True,0.600869263259999,1,False,0.662108771225382,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
False,False,False,True,False,0.627049722049998,0,True,0.527560507996949,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False
False,False,False,False,False,0.628742386449999,0,False,0.670993533780026,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False
False,False,True,False,False,0.600869263259999,1,False,0.662108771225382,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
True,False,True,False,True,1.37909680176,1,False,0.678369560417581,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True
False,False,True,False,False,1.04942238775,1,True,0.330254644854738,True,False,False,False,True,True,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True
False,False,False,False,True,0.70199176598,0,True,0.527560507996949,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False
False,False,True,False,True,0.8998543326,1,True,0.662108771225382,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True
False,False,False,True,True,0.55963313735,0,False,0.662108771225382,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True
True,False,True,False,True,0.600869263259999,1,False,0.662108771225382,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
True,False,True,False,True,1.12324474374,1,True,0.670993533780026,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False
False,False,False,True,True,0.8380996235,0,True,0.662108771225382,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True
True,False,True,False,False,1.0011813621,1,False,0.662108771225382,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True
False,True,False,True,True,0.624432763780002,0,False,0.662108771225382,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
False,False,False,True,False,0.762746536449999,0,True,0.166516530359145,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False
False,False,False,True,False,0.628742386449999,0,False,0.670993533780026,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False
False,False,True,False,True,0.58073528032,1,False,0.670993533780026,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False
False,False,False,True,False,1.29873526382,0,False,0.684399470905161,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False
True,False,True,False,True,0.948644619899998,1,True,0.670993533780026,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False
False,False,True,False,False,1.00360341126,1,False,0.330781082046141,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False
True,False,True,True,True,1.11950649372,1,True,0.684399470905161,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False
False,False,False,True,False,0.813749505650003,0,False,0.670993533780026,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False
False,False,True,False,True,0.785284019879998,1,True,0.670993533780026,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False
False,False,False,False,False,1.3542298925,0,True,0.527560507996949,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False
False,True,False,True,True,0.907973132619999,0,False,0.670993533780026,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False
False,True,False,True,False,0.52196053388,0,True,0.670993533780026,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False
False,False,False,True,True,0.729649503279999,0,True,0.100076396600963,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False
False,True,False,True,True,0.9468976714,0,False,0.166516530359145,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False
True,False,True,False,True,1.04615932015,1,True,0.670993533780026,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False
