STATEFIP,age_recoded,race_recoded,male,education_recoded,PERWT,prop
22,1,9,False,1,15188.0,5.996134230515775e-05
22,1,9,False,3,51.0,2.013450393444196e-07
22,1,9,True,1,14511.0,5.728858560640927e-05
22,1,9,True,3,123.0,4.85596859595365e-07
22,2,1,False,1,340935.0,0.001345991588017445
22,2,1,False,3,2801.0,1.1058185396151359e-05
22,2,1,True,1,337816.0,0.001333677957081852
22,2,1,True,3,3855.0,1.5219316209269365e-05
22,2,2,False,1,188043.0,0.0007423828477145627
22,2,2,False,3,1714.0,6.766772498751671e-06
22,2,2,True,1,160426.0,0.0006333525349385855
22,2,2,True,3,2648.0,1.04541502781181e-05
22,2,3,False,1,11979.0,4.729239659425103e-05
22,2,3,False,3,821.0,3.2412603392503626e-06
22,2,3,True,1,10643.0,4.201794615181682e-05
22,2,3,True,3,309.0,1.219914061910307e-06
22,2,4,False,1,25918.0,0.00010232275940644445
22,2,4,False,3,1451.0,5.728463766446134e-06
22,2,4,True,1,33797.0,0.00013342859401418332
22,2,4,True,3,2323.0,9.171069145040917e-06
22,2,9,False,1,12445.0,4.9132137541986315e-05
22,2,9,False,3,323.0,1.2751852491813242e-06
22,2,9,True,1,11255.0,4.4434086623949857e-05
22,2,9,True,3,147.0,5.803474663456801e-07
22,3,1,False,1,473819.0,0.001870609905826148
22,3,1,False,3,4634.0,1.8294762986706677e-05
22,3,1,True,1,411053.0,0.0016228133815223865
22,3,1,True,3,5111.0,2.0177931295869188e-05
22,3,2,False,1,193391.0,0.0007634964412520912
22,3,2,False,3,5342.0,2.108990588584097e-05
22,3,2,True,1,147083.0,0.0005806751455273582
22,3,2,True,3,4523.0,1.7856541430486467e-05
22,3,3,False,1,7828.0,3.0904489568394444e-05
22,3,3,False,3,2097.0,8.278834264808782e-06
22,3,3,True,1,6884.0,2.7177632369548718e-05
22,3,3,True,3,926.0,3.655794243782991e-06
22,3,4,False,1,18407.0,7.266976743554376e-05
22,3,4,False,3,908.0,3.5847312887202547e-06
22,3,4,True,1,18033.0,7.119323714701801e-05
22,3,4,True,3,958.0,3.782128386116745e-06
22,3,9,False,1,12107.0,4.7797733163586045e-05
22,3,9,False,3,297.0,1.1725387585351495e-06
22,3,9,True,1,9489.0,3.7462021143905835e-05
22,3,9,True,3,577.0,2.277962503955492e-06
23,1,1,False,1,119323.0,0.00047108027705282705
23,1,1,False,3,493.0,1.9463353803293894e-06
23,1,1,True,1,121506.0,0.0004796986343251578
23,1,1,True,3,404.0,1.5949685469636376e-06
23,1,2,False,1,1983.0,7.828768882744786e-06
23,1,2,False,3,94.0,3.7110654310540086e-07
23,1,2,True,1,3223.0,1.2724216898177733e-05
23,1,2,True,3,34.0,1.3423002622961308e-07
23,1,3,False,1,2462.0,9.719833075803159e-06
23,1,3,True,1,2315.0,9.139485609457478e-06
23,1,4,False,1,2988.0,1.1796450540414232e-05
23,1,4,True,1,3645.0,1.4390248400204107e-05
23,1,4,True,3,8.0,3.1583535583438366e-08
23,1,9,False,1,5048.0,1.992921095314961e-05
23,1,9,False,3,3.0,1.1843825843789389e-08
23,1,9,True,1,4625.0,1.8259231509175307e-05
23,2,1,False,1,157346.0,0.0006211928737389617
23,2,1,False,3,943.0,3.722909256897798e-06
23,2,1,True,1,151365.0,0.0005975802329483935
23,2,1,True,3,928.0,3.6636901276788508e-06
23,2,2,False,1,2042.0,8.061697457672643e-06
23,2,2,False,3,70.0,2.7635593635508574e-07
23,2,2,True,1,1967.0,7.765601811577908e-06
23,2,2,True,3,210.0,8.290678090652572e-07
23,2,3,False,1,3091.0,1.2203088561051e-05
23,2,3,False,3,2.0,7.895883895859592e-09
23,2,3,True,1,1699.0,6.707553369532724e-06
23,2,3,True,3,31.0,1.2238620038582367e-07
23,2,4,False,1,2648.0,1.04541502781181e-05
23,2,4,True,1,2941.0,1.161089726886153e-05
23,2,4,True,3,154.0,6.079830599811886e-07
23,2,9,False,1,4680.0,1.8476368316311444e-05
23,2,9,False,3,67.0,2.6451211051129636e-07
23,2,9,True,1,5049.0,1.993315889509754e-05
23,2,9,True,3,132.0,5.211283371267331e-07
23,3,1,False,1,249166.0,0.0009836929033978756
23,3,1,False,3,1588.0,6.2693318133125166e-06
23,3,1,True,1,218226.0,0.0008615435795289277
23,3,1,True,3,1477.0,5.831110257092309e-06
23,3,2,False,1,584.0,2.305598097591001e-06
23,3,2,False,3,93.0,3.6715860115747107e-07
23,3,2,True,1,1231.0,4.859916537901579e-06
23,3,2,True,3,76.0,3.000435880426645e-07
23,3,3,False,1,2403.0,9.4869045008753e-06
23,3,3,False,3,286.0,1.1291113971079218e-06
23,3,3,True,1,416.0,1.6423438503387951e-06
23,3,3,True,3,40.0,1.5791767791719186e-07
23,3,4,False,1,1885.0,7.441870571847666e-06
23,3,4,False,3,130.0,5.132324532308735e-07
23,3,4,True,1,1457.0,5.752151418133713e-06
23,3,9,False,1,4033.0,1.592204987600087e-05
23,3,9,False,3,56.0,2.210847490840686e-07
23,3,9,True,1,3733.0,1.4737667291621928e-05
23,3,9,True,3,52.0,2.052929812923494e-07
24,1,1,False,1,306762.0,0.00121107856783084
24,1,1,False,3,1123.0,4.433538807525161e-06
24,1,1,True,1,318677.0,0.0012581182961404237
24,1,1,True,3,1439.0,5.681088463070977e-06
24,1,2,False,1,218759.0,0.0008636478325871743
24,1,2,False,3,1697.0,6.699657485636864e-06
24,1,2,True,1,207507.0,0.0008192255897890682
24,1,2,True,3,1902.0,7.508985584962472e-06
24,1,3,False,1,44112.0,0.00017415161520707918
24,1,3,False,3,407.0,1.606812372807427e-06
24,1,3,True,1,41910.0,0.00016545824703773776
24,1,3,True,3,246.0,9.7119371919073e-07
24,1,4,False,1,72338.0,0.0002855862246293456
24,1,4,False,3,2804.0,1.1070029221995148e-05
24,1,4,True,1,78810.0,0.00031113730491634723
24,1,4,True,3,4704.0,1.8571118923061762e-05
24,1,9,False,1,29067.0,0.00011475482860047539
24,1,9,False,3,165.0,6.514104214084163e-07
24,1,9,True,1,27524.0,0.00010866315417481971
24,1,9,True,3,114.0,4.5006538206399676e-07
24,2,1,False,1,388138.0,0.0015323462917855753
24,2,1,False,3,1524.0,6.016663528645009e-06
24,2,1,True,1,376080.0,0.0014847420077774378
24,2,1,True,3,2436.0,9.617186585156984e-06
24,2,2,False,1,258983.0,0.0010224498495007023
24,2,2,False,3,2515.0,9.929073999043437e-06
24,2,2,True,1,220143.0,0.0008691117842431091
24,2,2,True,3,2613.0,1.0315972309940557e-05
24,2,3,False,1,62896.0,0.00024830975675699246
24,2,3,False,3,1416.0,5.590285798268592e-06
24,2,3,True,1,54818.0,0.00021641828170161555
24,2,3,True,3,871.0,3.4386574366468524e-06
24,2,4,False,1,74062.0,0.00029239247654757656
24,2,4,False,3,8473.0,3.345091212480916e-05
24,2,4,True,1,83172.0,0.000328358227693217
24,2,4,True,3,12165.0,4.802671379656597e-05
24,2,9,False,1,25301.0,9.988687922457177e-05
24,2,9,False,3,185.0,7.303692603670123e-07
24,2,9,True,1,19134.0,7.553992123168872e-05
24,2,9,True,3,241.0,9.514540094510809e-07
24,3,1,False,1,574249.0,0.0022671017156567375
24,3,1,False,3,4368.0,1.724461042855735e-05
24,3,1,True,1,498050.0,0.001966272487166435
24,3,1,True,3,4402.0,1.737884045478696e-05
24,3,2,False,1,260094.0,0.0010268360130048523
24,3,2,False,3,5018.0,1.9810772694711717e-05
24,3,2,True,1,189143.0,0.0007467255838572854
24,3,2,True,3,3609.0,1.4248122490078634e-05
24,3,3,False,1,49043.0,0.000193618916952321
24,3,3,False,3,4008.0,1.5823351327302622e-05
24,3,3,True,1,41884.0,0.00016535560054709158
24,3,3,True,3,2082.0,8.219615135589835e-06
24,3,4,False,1,34748.0,0.00013718308680666456
24,3,4,False,3,5295.0,2.090435261428827e-05
24,3,4,True,1,30066.0,0.00011869882260645726
24,3,4,True,3,5111.0,2.0177931295869188e-05
24,3,9,False,1,17527.0,6.919557852136554e-05
24,3,9,False,3,192.0,7.580048540025209e-07
24,3,9,True,1,13788.0,5.4434223578056026e-05
24,3,9,True,3,447.0,1.7647300507246189e-06
25,1,1,False,1,539643.0,0.002130479236606679
25,1,1,False,3,1790.0,7.066816086794335e-06
25,1,1,True,1,537330.0,0.0021213476468811172
25,1,1,True,3,3147.0,1.2424173310135069e-05
25,1,2,False,1,64635.0,0.00025517522780444237
25,1,2,False,3,564.0,2.226639258632405e-06
25,1,2,True,1,64427.0,0.000254354055879273
25,1,2,True,3,485.0,1.914751844745951e-06
25,1,3,False,1,77270.0,0.00030505747431653534
25,1,3,False,3,491.0,1.9384394964335297e-06
25,1,3,True,1,70222.0,0.00027723237946752617
25,1,3,True,3,389.0,1.5357494177446908e-06
25,1,4,False,1,118928.0,0.0004695208399833948
25,1,4,False,3,2380.0,9.396101836072914e-06
25,1,4,True,1,126440.0,0.0004991777798962435
25,1,4,True,3,3483.0,1.375068180463948e-05
25,1,9,False,1,33923.0,0.00013392603469962247
25,1,9,False,3,396.0,1.5633850113801993e-06
25,1,9,True,1,32296.0,0.0001275027331503407
25,1,9,True,3,292.0,1.1527990487955005e-06
25,2,1,False,1,624127.0,0.00246401716413558
25,2,1,False,3,3322.0,1.3115063151022783e-05
25,2,1,True,1,600154.0,0.0023693731518178588
25,2,1,True,3,4192.0,1.6549772645721705e-05
25,2,2,False,1,62486.0,0.0002466911005583412
25,2,2,False,3,1330.0,5.250762790746629e-06
25,2,2,True,1,60044.0,0.0002370502263214967
25,2,2,True,3,1180.0,4.658571498557159e-06
25,2,3,False,1,70246.0,0.00027732713007427645
25,2,3,False,3,2448.0,9.664561888532141e-06
25,2,3,True,1,63357.0,0.0002501297579949881
25,2,3,True,3,1834.0,7.240525532503246e-06
25,2,4,False,1,103408.0,0.00040824878095152437
25,2,4,False,3,5478.0,2.1626825990759425e-05
25,2,4,True,1,95623.0,0.0003775140528868909
25,2,4,True,3,7654.0,3.021754766945466e-05
25,2,9,False,1,26896.0,0.0001061838466315198
25,2,9,False,3,1134.0,4.476966168952389e-06
25,2,9,True,1,24888.0,9.825637920007676e-05
25,2,9,True,3,923.0,3.6439504179392018e-06
25,3,1,False,1,927204.0,0.0036605475658882986
25,3,1,False,3,14085.0,5.560676233659118e-05
25,3,1,True,1,781031.0,0.0030834650475335566
25,3,1,True,3,10980.0,4.3348402588269165e-05
25,3,2,False,1,53842.0,0.00021256509036043607
25,3,2,False,3,4523.0,1.7856541430486467e-05
25,3,2,True,1,43092.0,0.00017012471442019077
25,3,2,True,3,2404.0,9.49085244282323e-06
25,3,3,False,1,39169.0,0.0001546369381584622
25,3,3,False,3,7261.0,2.866600648391825e-05
25,3,3,True,1,35504.0,0.0001401677309192995
25,3,3,True,3,4224.0,1.667610678805546e-05
25,3,4,False,1,54075.0,0.00021348496083430373
25,3,4,False,3,9795.0,3.8670091379972356e-05
25,3,4,True,1,43399.0,0.00017133673259820523
25,3,4,True,3,6953.0,2.7450040363955874e-05
25,3,9,False,1,17534.0,6.922321411500105e-05
25,3,9,False,3,1889.0,7.457662339639385e-06
25,3,9,True,1,14090.0,5.562650204633083e-05
25,3,9,True,3,1107.0,4.3703717363582844e-06
26,1,1,False,1,758304.0,0.002993740170882956
26,1,1,False,3,4129.0,1.6301052303002128e-05
26,1,1,True,1,794269.0,0.003135727903040251
26,1,1,True,3,6409.0,2.5302359944282065e-05
26,1,2,False,1,173232.0,0.0006839098795237745
26,1,2,False,3,1692.0,6.679917775897215e-06
26,1,2,True,1,169191.0,0.0006679562461121901
26,1,2,True,3,2606.0,1.028833671630505e-05
26,1,3,False,1,45813.0,0.00018086706446050776
26,1,3,False,3,557.0,2.1990036649968966e-06
26,1,3,True,1,49478.0,0.00019533627169967047
26,1,3,True,3,527.0,2.0805654065590025e-06
26,1,4,False,1,69437.0,0.00027413324503840127
26,1,4,False,3,1165.0,4.5993523693382125e-06
26,1,4,True,1,72774.0,0.000287307527318643
26,1,4,True,3,1453.0,5.7363596503419936e-06
26,1,9,False,1,46568.0,0.00018384776063119475
26,1,9,False,3,360.0,1.4212591012547266e-06
26,1,9,True,1,45698.0,0.00018041305113649582
26,1,9,True,3,254.0,1.0027772547741682e-06
26,2,1,False,1,910963.0,0.003596429040711971
26,2,1,False,3,8210.0,3.2412603392503626e-05
26,2,1,True,1,912893.0,0.0036040485686714752
26,2,1,True,3,8253.0,3.2582364896264606e-05
26,2,2,False,1,174962.0,0.000690739819093693
26,2,2,False,3,1924.0,7.595840307816928e-06
26,2,2,True,1,151515.0,0.0005981724242405831
26,2,2,True,3,1889.0,7.457662339639385e-06
26,2,3,False,1,47444.0,0.00018730615777758124
26,2,3,False,3,1463.0,5.775839069821292e-06
26,2,3,True,1,44337.0,0.00017503990214536337
26,2,3,True,3,892.0,3.521564217553378e-06
26,2,4,False,1,58140.0,0.00022953334485263836
26,2,4,False,3,2335.0,9.218444448416074e-06
26,2,4,True,1,60934.0,0.0002405638946551542
26,2,4,True,3,3187.0,1.2582090988052261e-05
26,2,9,False,1,34401.0,0.0001358131509507329
26,2,9,False,3,458.0,1.8081574121518467e-06
26,2,9,True,1,31404.0,0.0001239811689327873
26,2,9,True,3,718.0,2.834622318613594e-06
26,3,1,False,1,1360308.0,0.005370417015304485
26,3,1,False,3,14541.0,5.7407023864847166e-05
26,3,1,True,1,1206106.0,0.004761636471049815
26,3,1,True,3,12027.0,4.748189780775166e-05
26,3,2,False,1,186432.0,0.0007360227132364478
26,3,2,False,3,2635.0,1.0402827032795014e-05
26,3,2,True,1,139529.0,0.0005508523920526965
26,3,2,True,3,2845.0,1.123189484186027e-05
26,3,3,False,1,28820.0,0.00011377968693933672
26,3,3,False,3,2895.0,1.1429291939256759e-05
26,3,3,True,1,25132.0,9.921967703537164e-05
26,3,3,True,3,1987.0,7.844560650536504e-06
26,3,4,False,1,31527.0,0.00012446676579238268
26,3,4,False,3,2939.0,1.1603001384965671e-05
26,3,4,True,1,29259.0,0.0001155128334544779
26,3,4,True,3,2882.0,1.1377968693933673e-05
26,3,9,False,1,34296.0,0.0001353986170462003
26,3,9,False,3,1679.0,6.628594530574128e-06
26,3,9,True,1,26750.0,0.00010560744710712204
26,3,9,True,3,562.0,2.2187433747365456e-06
27,1,1,False,1,451883.0,0.00178400785125636
27,1,1,False,3,851.0,3.3596985976882567e-06
27,1,1,True,1,467803.0,0.0018468590870674025
27,1,1,True,3,1818.0,7.1773584613363696e-06
27,1,2,False,1,45963.0,0.00018145925575269723
27,1,2,False,3,1851.0,7.307640545618053e-06
27,1,2,True,1,47484.0,0.00018746407545549844
27,1,2,True,3,1398.0,5.519222843205855e-06
27,1,3,False,1,42679.0,0.00016849421439569577
27,1,3,False,3,1071.0,4.228245826232812e-06
27,1,3,True,1,42527.0,0.00016789412721961045
27,1,3,True,3,1127.0,4.4493305753168805e-06
27,1,4,False,1,39225.0,0.00015485802290754626
27,1,4,False,3,848.0,3.347854771844467e-06
27,1,4,True,1,43017.0,0.00016982861877409605
27,1,4,True,3,1795.0,7.086555796533984e-06
27,1,9,False,1,32277.0,0.00012742772225333003
27,1,9,False,3,139.0,5.487639307622416e-07
27,1,9,True,1,32488.0,0.0001282607380043432
27,1,9,True,3,397.0,1.5673329533281291e-06
27,2,1,False,1,556642.0,0.0021975903017795377
27,2,1,False,3,1458.0,5.756099360081643e-06
27,2,1,True,1,564592.0,0.0022289764402655793
27,2,1,True,3,2862.0,1.1299009854975076e-05
27,2,2,False,1,38876.0,0.00015348019116771875
27,2,2,False,3,2445.0,9.652718062688352e-06
27,2,2,True,1,46228.0,0.00018250546036889862
27,2,2,True,3,1395.0,5.5073790173620655e-06
27,2,3,False,1,34598.0,0.0001365908955144751
27,2,3,False,3,4538.0,1.7915760559705415e-05
27,2,3,True,1,32313.0,0.0001275698481634555
27,2,3,True,3,2991.0,1.180829436625802e-05
27,2,4,False,1,34227.0,0.00013512620905179314
27,2,4,False,3,2149.0,8.484127246101131e-06
27,2,4,True,1,37916.0,0.00014969016689770614
27,2,4,True,3,3190.0,1.259393481389605e-05
27,2,9,False,1,20949.0,8.27054358671813e-05
27,2,9,False,3,460.0,1.8160532960477062e-06
27,2,9,True,1,18853.0,7.443054954432044e-05
27,2,9,True,3,266.0,1.0501525581493257e-06
27,3,1,False,1,785410.0,0.003100753085323541
27,3,1,False,3,3123.0,1.2329422703384753e-05
27,3,1,True,1,704353.0,0.0027807447548501957
27,3,1,True,3,3799.0,1.4998231460185295e-05
27,3,2,False,1,19406.0,7.661376144152563e-05
27,3,2,False,3,3460.0,1.3659879139837095e-05
27,3,2,True,1,21846.0,8.624673979447432e-05
27,3,2,True,3,1234.0,4.871760363745369e-06
27,3,3,False,1,13858.0,5.471057951441112e-05
27,3,3,False,3,5941.0,2.345472311265092e-05
27,3,3,True,1,13129.0,5.1832529834370294e-05
27,3,3,True,3,3080.0,1.2159661199623771e-05
27,3,4,False,1,12574.0,4.9641422053269254e-05
27,3,4,False,3,1872.0,7.390547326524578e-06
27,3,4,True,1,12049.0,4.756875253060612e-05
27,3,4,True,3,1539.0,6.0758826578639565e-06
27,3,9,False,1,17050.0,6.731241021220303e-05
27,3,9,False,3,331.0,1.3067687847647625e-06
27,3,9,True,1,12952.0,5.113374410958672e-05
27,3,9,True,3,504.0,1.989762741756617e-06
28,1,1,False,1,170755.0,0.0006741308273187523
28,1,1,False,3,863.0,3.407073901063414e-06
28,1,1,True,1,174082.0,0.0006872656301795147
28,1,1,True,3,1133.0,4.473018227004459e-06
28,1,2,False,1,144525.0,0.0005705763100245538
28,1,2,False,3,1032.0,4.07427609026355e-06
28,1,2,True,1,136538.0,0.0005390440976864385
28,1,2,True,3,1243.0,4.907291841276737e-06
28,1,3,False,1,4080.0,1.610760314755357e-05
28,1,3,False,3,23.0,9.08026648023853e-08
28,1,3,True,1,4129.0,1.6301052303002128e-05
28,1,3,True,3,135.0,5.329721629705225e-07
28,1,4,False,1,10933.0,4.316284931671646e-05
28,1,4,False,3,109.0,4.303256723243478e-07
28,1,4,True,1,13409.0,5.2937953579790636e-05
28,1,4,True,3,909.0,3.5886792306681848e-06
28,1,9,False,1,6838.0,2.6996027039943947e-05
28,1,9,False,3,38.0,1.5002179402133225e-07
28,1,9,True,1,7168.0,2.829884788276078e-05
28,1,9,True,3,30.0,1.1843825843789388e-07
28,2,1,False,1,207267.0,0.000818278083721565
28,2,1,False,3,1267.0,5.002042448027052e-06
28,2,1,True,1,206260.0,0.0008143025061799998
28,2,1,True,3,1841.0,7.268161126138755e-06
28,2,2,False,1,151231.0,0.000597051208727371
28,2,2,False,3,1369.0,5.404732526715891e-06
28,2,2,True,1,123472.0,0.0004874602881947878
28,2,2,True,3,1550.0,6.119310019291184e-06
28,2,3,False,1,5118.0,2.0205566889504696e-05
28,2,3,False,3,320.0,1.2633414233375349e-06
28,2,3,True,1,3797.0,1.4990335576289437e-05
28,2,3,True,3,144.0,5.685036405018906e-07
28,2,4,False,1,10211.0,4.031243523031115e-05
28,2,4,False,3,1013.0,3.999265193252884e-06
28,2,4,True,1,12311.0,4.860311332096372e-05
28,2,4,True,3,1475.0,5.82321437319645e-06
28,2,9,False,1,4645.0,1.83381903481339e-05
28,2,9,False,3,64.0,2.5266828466750693e-07
28,2,9,True,1,5574.0,2.2005828417760683e-05
28,2,9,True,3,100.0,3.947941947929796e-07
28,3,1,False,1,303433.0,0.001197935869086182
28,3,1,False,3,3681.0,1.4532374310329579e-05
28,3,1,True,1,258048.0,0.001018758523779388
28,3,1,True,3,5066.0,2.0000273908212346e-05
28,3,2,False,1,143729.0,0.0005674337482340017
28,3,2,False,3,4036.0,1.5933893701844657e-05
28,3,2,True,1,108023.0,0.00042646853304122037
28,3,2,True,3,4445.0,1.7548601958547944e-05
28,3,3,False,1,3237.0,1.277948808544875e-05
28,3,3,False,3,769.0,3.035967357958013e-06
28,3,3,True,1,2536.0,1.0011980779949963e-05
28,3,3,True,3,156.0,6.158789438770482e-07
28,3,4,False,1,4821.0,1.9033028130969548e-05
28,3,4,False,3,370.0,1.4607385207340246e-06
28,3,4,True,1,4944.0,1.951862499056491e-05
28,3,4,True,3,516.0,2.037138045131775e-06
28,3,9,False,1,5516.0,2.1776847784780755e-05
28,3,9,False,3,153.0,6.040351180332588e-07
28,3,9,True,1,3780.0,1.492322056317463e-05
28,3,9,True,3,77.0,3.039915299905943e-07
29,1,1,False,1,510603.0,0.002015831002438798
29,1,1,False,3,1780.0,7.0273366673150376e-06
29,1,1,True,1,521315.0,0.0020581213565850215
29,1,1,True,3,3278.0,1.2941353705313872e-05
29,1,2,False,1,91934.0,0.00036295009504097787
29,1,2,False,3,328.0,1.2949249589209732e-06
29,1,2,True,1,89108.0,0.0003517932110961283
29,1,2,True,3,1452.0,5.732411708394064e-06
29,1,3,False,1,19944.0,7.873775420951185e-05
29,1,3,False,3,134.0,5.290242210225927e-07
29,1,3,True,1,20872.0,8.240144433719071e-05
29,1,3,True,3,137.0,5.40868046866382e-07
29,1,4,False,1,34289.0,0.00013537098145256478
29,1,4,False,3,523.0,2.0647736387672835e-06
29,1,4,True,1,37932.0,0.00014975333396887304
29,1,4,True,3,709.0,2.7990908410822254e-06
29,1,9,False,1,24798.0,9.790106442476309e-05
29,1,9,False,3,133.0,5.250762790746629e-07
29,1,9,True,1,25389.0,0.00010023429811598959
29,1,9,True,3,137.0,5.40868046866382e-07
29,2,1,False,1,592930.0,0.002340853219186014
29,2,1,False,3,3176.0,1.2538663626625033e-05
29,2,1,True,1,591049.0,0.002333427140381958
29,2,1,True,3,4449.0,1.7564393726339665e-05
29,2,2,False,1,91170.0,0.0003599338673927595
29,2,2,False,3,1062.0,4.192714348701444e-06
29,2,2,True,1,77449.0,0.0003057641559252148
29,2,2,True,3,896.0,3.5373559853450974e-06
29,2,3,False,1,20318.0,8.02142844980376e-05
29,2,3,False,3,673.0,2.6569649309567527e-06
29,2,3,True,1,17772.0,7.016282429860834e-05
29,2,3,True,3,712.0,2.8109346669260148e-06
29,2,4,False,1,28476.0,0.00011242159490924887
29,2,4,False,3,1470.0,5.8034746634568e-06
29,2,4,True,1,30313.0,0.00011967396426759591
29,2,4,True,3,1799.0,7.1023475643257036e-06
29,2,9,False,1,18088.0,7.141037395415415e-05
29,2,9,False,3,252.0,9.948813708783085e-07
29,2,9,True,1,17963.0,7.091688121066294e-05
29,2,9,True,3,164.0,6.474624794604866e-07
29,3,1,False,1,856255.0,0.0033804450326246275
29,3,1,False,3,6243.0,2.4647001580925718e-05
29,3,1,True,1,739484.0,0.0029194399034229174
29,3,1,True,3,6999.0,2.7631645693560645e-05
29,3,2,False,1,92123.0,0.0003636962560691366
29,3,2,False,3,1815.0,7.16551463549258e-06
29,3,2,True,1,68862.0,0.00027186317841834163
29,3,2,True,3,1317.0,5.199439545423541e-06
29,3,3,False,1,13164.0,5.1970707802547833e-05
29,3,3,False,3,1148.0,4.532237356223406e-06
29,3,3,True,1,9222.0,3.640792064380858e-05
29,3,3,True,3,504.0,1.989762741756617e-06
29,3,4,False,1,15829.0,6.249197309378075e-05
29,3,4,False,3,1399.0,5.523170785153785e-06
29,3,4,True,1,13147.0,5.1903592789433033e-05
29,3,4,True,3,1187.0,4.686207092192668e-06
29,3,9,False,1,17390.0,6.865471047449915e-05
29,3,9,False,3,155.0,6.119310019291184e-07
29,3,9,True,1,13989.0,5.5227759909589916e-05
29,3,9,True,3,221.0,8.724951704924849e-07
30,1,1,False,1,92371.0,0.00036467534567222323
30,1,1,False,3,170.0,6.711501311480654e-07
30,1,1,True,1,99781.0,0.000393929595506383
30,1,1,True,3,461.0,1.820001237995636e-06
30,1,2,False,1,735.0,2.9017373317284e-06
30,1,2,True,1,975.0,3.849243399231552e-06
30,1,3,False,1,1546.0,6.103518251499465e-06
30,1,3,False,3,78.0,3.079394719385241e-07
30,1,3,True,1,1069.0,4.220349942336952e-06
30,1,3,True,3,54.0,2.13188865188209e-07
30,1,4,False,1,5964.0,2.3545525777453306e-05
30,1,4,False,3,44.0,1.7370944570891103e-07
30,1,4,True,1,6248.0,2.4666741290665367e-05
30,1,4,True,3,8.0,3.1583535583438366e-08
30,1,9,False,1,12087.0,4.771877432462745e-05
30,1,9,False,3,26.0,1.026464906461747e-07
30,1,9,True,1,12015.0,4.7434522504376504e-05
30,1,9,True,3,73.0,2.881997621988751e-07
30,2,1,False,1,104668.0,0.0004132231878059159
30,2,1,False,3,536.0,2.116096884090371e-06
30,2,1,True,1,109330.0,0.00043162849316716464
30,2,1,True,3,564.0,2.226639258632405e-06
30,2,2,False,1,181.0,7.145774925752931e-07
30,2,2,True,1,856.0,3.3794383074279053e-06
30,2,3,False,1,2274.0,8.977619989592357e-06
30,2,3,False,3,43.0,1.6976150376098123e-07
30,2,3,True,1,681.0,2.688548466540191e-06
30,2,3,True,3,228.0,9.001307641279935e-07
30,2,4,False,1,4734.0,1.8689557181499656e-05
30,2,4,False,3,34.0,1.3423002622961308e-07
30,2,4,True,1,4594.0,1.8136845308789485e-05
30,2,4,True,3,47.0,1.8555327155270043e-07
30,2,9,False,1,9954.0,3.929781414969319e-05
30,2,9,False,3,16.0,6.316707116687673e-08
30,2,9,True,1,10190.0,4.022952844940462e-05
30,2,9,True,3,11.0,4.342736142722776e-08
30,3,1,False,1,165774.0,0.000654466128476114
30,3,1,False,3,864.0,3.411021843011344e-06
30,3,1,True,1,156226.0,0.0006167711787572804
30,3,1,True,3,852.0,3.3636465396361863e-06
30,3,2,False,1,405.0,1.5989164889115675e-06
30,3,2,False,3,65.0,2.566162266154368e-07
30,3,2,True,1,373.0,1.472582346577814e-06
30,3,3,False,1,1297.0,5.120480706464945e-06
30,3,3,False,3,42.0,1.6581356181305144e-07
30,3,3,True,1,571.0,2.2542748522679136e-06
30,3,3,True,3,2.0,7.895883895859592e-09
30,3,4,False,1,3138.0,1.2388641832603701e-05
30,3,4,False,3,52.0,2.052929812923494e-07
30,3,4,True,1,2466.0,9.735624843594877e-06
30,3,4,True,3,22.0,8.685472285445551e-08
30,3,9,False,1,10082.0,3.9803150719028205e-05
30,3,9,False,3,3.0,1.1843825843789389e-08
30,3,9,True,1,8158.0,3.220731041121128e-05
30,3,9,True,3,119.0,4.698050918036457e-07
31,1,1,False,1,159673.0,0.0006303797346517943
31,1,1,False,3,616.0,2.4319322399247543e-06
31,1,1,True,1,166182.0,0.0006560768887908694
31,1,1,True,3,990.0,3.908462528450498e-06
31,1,2,False,1,12061.0,4.7616127833981274e-05
31,1,2,False,3,288.0,1.1370072810037813e-06
31,1,2,True,1,12577.0,4.9653265879113045e-05
31,1,2,True,3,306.0,1.2080702360665177e-06
31,1,3,False,1,7920.0,3.1267700227603986e-05
31,1,3,False,3,516.0,2.037138045131775e-06
31,1,3,True,1,8037.0,3.1729609435511775e-05
31,1,3,True,3,222.0,8.764431124404148e-07
31,1,4,False,1,26371.0,0.00010411117710885665
31,1,4,False,3,1272.0,5.021782157766701e-06
31,1,4,True,1,29512.0,0.00011651166276730414
31,1,4,True,3,1151.0,4.544081182067195e-06
31,1,9,False,1,8291.0,3.273238669028594e-05
31,1,9,False,3,13.0,5.132324532308735e-08
31,1,9,True,1,8628.0,3.406284312673828e-05
31,1,9,True,3,49.0,1.9344915544856002e-07
31,2,1,False,1,179679.0,0.0007093622612620779
31,2,1,False,3,1253.0,4.946771260756035e-06
31,2,1,True,1,181982.0,0.0007184543715681601
31,2,1,True,3,1259.0,4.970458912443613e-06
31,2,2,False,1,9458.0,3.733963494352001e-05
31,2,2,False,3,643.0,2.538526672518859e-06
31,2,2,True,1,11259.0,4.4449878391741573e-05
31,2,2,True,3,355.0,1.4015193915150775e-06
31,2,3,False,1,5458.0,2.1547867151800827e-05
31,2,3,False,3,1093.0,4.315100549087267e-06
