RESPID,PHTYPE,top_household_concern,registered_vote,likely_to_vote,vote_choice,vote_choice_undecided,approve_trump,approve_biden,optimistic,elec_enthusiasm,economic_situation,focused_imp_issues,party,party_unaffiliated,political_leaning,education,age,age_bin,latino,race,gender,state,FINALWGT,vote_choice_recoded,party_recoded,age_recoded,race_recoded,male,education_recoded,region
2217,2,13.0,True,1.0,6.0,2.0,False,False,False,3,2,False,3,2.0,1,7,41,,False,1,2,39.0,0.520428519,2.0,3.0,2.0,1,False,2,2.0
2226,1,20.0,True,2.0,1.0,,False,False,False,3,2,True,1,,3,2,79,,False,1,2,28.0,1.213725568665,1.0,1.0,3.0,1,False,1,3.0
2229,2,2.0,True,2.0,1.0,,False,False,True,3,1,True,3,3.0,1,5,68,,False,1,1,26.0,0.743697335,1.0,3.0,3.0,1,True,2,2.0
2231,2,13.0,False,,,,True,False,True,1,1,True,4,3.0,2,8,69,,False,3,1,55.0,1.073850243,,3.0,3.0,3,True,2,2.0
2233,1,20.0,True,1.0,2.0,,False,True,True,1,3,False,2,,1,7,60,,False,2,2,28.0,0.772958285,2.0,2.0,3.0,2,False,2,3.0
2249,1,20.0,True,1.0,1.0,,True,False,True,3,2,True,1,,3,3,62,,False,1,2,47.0,1.213725568665,1.0,1.0,3.0,1,False,1,3.0
2258,1,20.0,True,1.0,1.0,,True,False,True,1,3,True,1,,3,7,55,,True,1,2,48.0,1.03740245826,1.0,1.0,3.0,4,False,2,3.0
2260,1,20.0,True,2.0,8.0,9.0,False,False,False,3,1,False,2,,4,2,71,,False,2,2,28.0,1.62674881,3.0,2.0,3.0,2,False,1,3.0
2261,1,20.0,True,1.0,1.0,,True,False,True,1,2,True,1,,2,4,72,,False,1,2,22.0,1.213725568665,1.0,1.0,3.0,1,False,2,3.0
2268,2,20.0,True,2.0,1.0,,True,False,True,3,3,True,4,1.0,2,2,18,,True,4,1,17.0,3.821865376,1.0,1.0,1.0,4,True,1,2.0
2269,1,20.0,True,1.0,2.0,,False,True,True,1,2,False,2,,1,3,84,,False,1,2,18.0,1.272590759,2.0,2.0,3.0,1,False,1,2.0
2271,2,20.0,True,1.0,2.0,,False,False,False,3,2,False,3,2.0,3,5,34,,False,1,1,20.0,1.200691326,2.0,3.0,1.0,1,True,2,2.0
2272,2,20.0,True,2.0,1.0,,True,False,True,1,2,True,1,,2,7,72,,False,1,1,26.0,0.54823392798,1.0,1.0,3.0,1,True,2,2.0
2278,1,20.0,True,1.0,2.0,,False,True,True,1,3,False,2,,1,8,63,,True,1,2,19.0,1.132784094,2.0,2.0,3.0,4,False,2,2.0
2283,1,20.0,True,1.0,8.0,2.0,False,False,False,3,1,True,2,,3,3,54,,False,1,1,27.0,1.640643418,2.0,2.0,2.0,1,True,1,2.0
2296,1,20.0,True,1.0,1.0,,True,False,True,3,2,True,1,,2,8,68,,False,1,1,26.0,0.54823392798,1.0,1.0,3.0,1,True,2,2.0
2298,2,20.0,True,1.0,1.0,,False,False,True,3,3,True,3,1.0,2,8,72,,False,1,1,18.0,0.545506396,1.0,3.0,3.0,1,True,2,2.0
2299,2,8.0,True,1.0,2.0,,False,False,False,3,2,False,1,,2,7,47,,False,2,1,26.0,0.635577815685002,2.0,1.0,2.0,2,True,2,2.0
2302,2,20.0,True,2.0,1.0,,False,False,False,3,1,False,9,2.0,4,1,67,,False,1,2,26.0,1.272590759,1.0,2.0,3.0,1,False,1,2.0
2305,1,20.0,True,2.0,1.0,,True,False,True,3,2,True,1,,2,3,65,,False,1,1,6.0,1.02048564702,1.0,1.0,3.0,1,True,1,4.0
2306,1,9.0,True,1.0,2.0,,False,True,False,1,1,False,2,,3,3,55,,False,2,2,27.0,1.714173685,2.0,2.0,3.0,2,False,1,2.0
2308,2,14.0,True,1.0,2.0,,False,False,False,1,2,True,1,,3,5,59,,False,1,2,55.0,0.828489033990003,2.0,1.0,3.0,1,False,2,2.0
2309,2,20.0,True,1.0,2.0,,False,True,True,1,1,False,3,2.0,1,3,56,,False,2,1,39.0,1.546430286,2.0,3.0,3.0,2,True,1,2.0
2310,1,30.0,True,1.0,1.0,,False,False,True,3,2,True,1,,2,8,62,,False,1,1,18.0,0.54823392798,1.0,1.0,3.0,1,True,2,2.0
2313,2,3.0,True,1.0,1.0,,True,False,True,1,2,True,1,,2,3,78,,False,1,1,5.0,1.09495437621,1.0,1.0,3.0,1,True,1,3.0
2314,2,20.0,True,1.0,2.0,,False,True,True,1,2,False,2,,3,3,73,,True,1,1,4.0,1.959842516,2.0,2.0,3.0,4,True,1,4.0
2315,1,20.0,True,1.0,2.0,,False,False,True,3,2,False,4,3.0,1,7,77,,False,1,1,6.0,0.482476759,2.0,3.0,3.0,1,True,2,4.0
2317,1,20.0,True,1.0,2.0,,False,True,True,1,2,False,3,2.0,3,7,77,,False,2,1,22.0,0.69731913,2.0,3.0,3.0,2,True,2,3.0
2323,1,20.0,True,2.0,1.0,,False,False,True,3,2,True,1,,2,8,79,,False,1,1,49.0,0.499574172645,1.0,1.0,3.0,1,True,2,4.0
2329,1,30.0,True,1.0,1.0,,True,True,True,1,2,True,1,,2,8,82,,False,1,2,16.0,0.5537636631,1.0,1.0,3.0,1,False,2,4.0
2330,2,20.0,True,4.0,1.0,,True,False,True,3,1,True,1,,2,2,66,,False,1,1,6.0,1.02048564702,1.0,1.0,3.0,1,True,1,4.0
2335,2,20.0,True,2.0,2.0,,False,False,True,1,2,True,4,2.0,1,7,23,,True,1,2,48.0,1.311553591,2.0,2.0,1.0,4,False,2,3.0
2338,1,30.0,True,1.0,9.0,9.0,False,False,False,9,2,True,3,3.0,2,5,90,,False,1,2,6.0,0.729117049,3.0,3.0,3.0,1,False,2,4.0
2340,2,20.0,True,1.0,6.0,3.0,False,False,False,2,1,False,4,3.0,4,3,28,,False,1,1,29.0,2.040105221,3.0,3.0,1.0,1,True,1,2.0
2341,2,20.0,True,1.0,2.0,,False,False,True,3,2,False,2,,3,7,66,,True,1,2,48.0,1.032241252,2.0,2.0,3.0,4,False,2,3.0
2345,1,20.0,True,2.0,2.0,,False,False,True,2,1,False,2,,3,6,39,,False,2,2,29.0,1.447997647,2.0,2.0,2.0,2,False,2,2.0
2350,1,8.0,True,1.0,1.0,,True,False,True,3,3,True,1,,2,5,55,,False,1,1,6.0,0.661056893265,1.0,1.0,3.0,1,True,2,4.0
2352,1,30.0,True,1.0,1.0,,True,False,True,1,2,True,1,,2,3,84,,False,1,1,48.0,1.051391395965,1.0,1.0,3.0,1,True,1,3.0
2353,2,3.0,True,2.0,2.0,,False,False,False,3,1,False,3,3.0,2,3,65,,True,4,1,48.0,1.959842516,2.0,3.0,3.0,4,True,1,3.0
2356,2,9.0,True,1.0,2.0,,False,False,True,1,1,False,2,,3,6,69,,False,2,2,48.0,1.011860937,2.0,2.0,3.0,2,False,2,3.0
2366,1,16.0,True,1.0,2.0,,False,False,True,1,2,False,2,,1,8,73,,False,1,2,6.0,0.53481167,2.0,2.0,3.0,1,False,2,4.0
2370,2,20.0,True,1.0,1.0,,True,False,True,1,3,True,4,1.0,2,3,48,,False,1,1,55.0,1.640643418,1.0,1.0,2.0,1,True,1,2.0
2380,1,20.0,True,1.0,2.0,,False,True,True,1,2,True,2,,1,8,81,,False,2,2,6.0,0.72038877,2.0,2.0,3.0,2,False,2,4.0
2382,2,20.0,True,1.0,9.0,9.0,False,False,True,3,1,True,3,3.0,3,7,63,,False,1,2,48.0,0.55100862,3.0,3.0,3.0,1,False,2,3.0
2385,1,30.0,True,1.0,2.0,,False,True,True,3,2,False,2,,4,3,84,,True,1,2,35.0,2.172429303,2.0,2.0,3.0,4,False,1,4.0
2388,2,20.0,True,1.0,1.0,,True,False,True,1,2,True,1,,3,5,71,,False,1,2,4.0,0.754954596014999,1.0,1.0,3.0,1,False,2,4.0
2392,2,16.0,True,1.0,2.0,,False,False,True,3,1,False,3,3.0,3,8,42,,False,1,1,31.0,0.469501096,2.0,3.0,2.0,1,True,2,2.0
2394,2,2.0,True,1.0,1.0,,False,False,False,2,1,False,4,2.0,2,5,22,,False,2,2,39.0,1.792758991,1.0,2.0,1.0,2,False,2,2.0
2400,1,20.0,True,1.0,2.0,,False,False,False,1,9,False,2,,1,7,77,,False,1,2,35.0,0.55100862,2.0,2.0,3.0,1,False,2,4.0
2401,1,20.0,False,,,,False,False,False,3,1,False,2,,2,8,80,,False,3,2,6.0,1.052797265,,2.0,3.0,3,False,2,4.0
2403,1,1.0,True,1.0,2.0,,False,False,True,2,2,False,3,2.0,2,6,79,,False,1,2,6.0,0.729117049,2.0,3.0,3.0,1,False,2,4.0
2405,1,30.0,True,2.0,2.0,,False,False,False,3,2,False,2,,3,5,80,,False,1,2,6.0,0.729117049,2.0,2.0,3.0,1,False,2,4.0
2410,1,2.0,True,1.0,2.0,,False,True,True,3,1,False,2,,3,8,67,,False,2,2,48.0,0.742205985,2.0,2.0,3.0,2,False,2,3.0
2420,1,20.0,True,1.0,1.0,,False,False,True,1,2,True,1,,3,6,65,,False,1,2,6.0,0.732762634245,1.0,1.0,3.0,1,False,2,4.0
2434,1,20.0,True,2.0,1.0,,False,False,True,2,1,False,1,,2,5,67,,False,1,2,6.0,0.732762634245,1.0,1.0,3.0,1,False,2,4.0
2440,1,30.0,True,1.0,1.0,,False,False,False,3,2,False,3,3.0,2,5,79,,False,1,2,6.0,0.729117049,1.0,3.0,3.0,1,False,2,4.0
2446,1,2.0,True,1.0,2.0,,False,True,True,3,2,False,2,,1,8,64,,True,4,2,6.0,1.001898424,2.0,2.0,3.0,4,False,2,4.0
2450,1,20.0,True,1.0,1.0,,False,False,True,3,2,True,1,,2,5,76,,False,1,2,6.0,0.732762634245,1.0,1.0,3.0,1,False,2,4.0
2452,1,20.0,True,1.0,2.0,,False,False,False,1,1,False,2,,1,5,58,,False,1,1,6.0,0.657768053,2.0,2.0,3.0,1,True,2,4.0
2470,2,16.0,True,1.0,2.0,,False,True,True,1,2,False,2,,3,8,53,,False,1,2,6.0,0.460296464,2.0,2.0,2.0,1,False,2,4.0
2472,2,3.0,True,2.0,2.0,,False,False,True,3,2,False,4,3.0,3,8,36,,False,1,2,35.0,0.474236696,2.0,3.0,2.0,1,False,2,4.0
2498,2,20.0,False,,,,False,False,False,3,2,False,2,,3,8,84,,False,1,2,6.0,0.53481167,,2.0,3.0,1,False,2,4.0
2503,2,13.0,True,1.0,1.0,,True,False,True,1,1,True,1,,2,5,44,,False,1,1,41.0,0.862025142299999,1.0,1.0,2.0,1,True,2,4.0
2512,2,20.0,True,1.0,2.0,,False,False,False,2,2,False,3,2.0,3,7,40,,False,3,1,41.0,0.817442162,2.0,3.0,2.0,3,True,2,4.0
2516,2,17.0,True,1.0,1.0,,True,False,True,1,2,True,1,,2,8,88,,False,1,1,6.0,0.484889142795,1.0,1.0,3.0,1,True,2,4.0
2517,2,20.0,True,1.0,1.0,,False,False,True,3,2,True,1,,2,8,46,,False,1,2,53.0,0.46259794632,1.0,1.0,2.0,1,False,2,4.0
2521,2,20.0,False,,,,False,False,True,3,2,False,3,1.0,3,5,21,,False,1,1,6.0,1.061959427,,3.0,1.0,1,True,2,4.0
2522,2,2.0,True,1.0,2.0,,False,False,False,3,2,False,4,2.0,1,7,65,,False,1,2,6.0,0.53481167,2.0,2.0,3.0,1,False,2,4.0
2523,2,20.0,True,1.0,1.0,,True,False,True,1,3,True,1,,2,6,31,,False,1,1,16.0,1.099591829115,1.0,1.0,1.0,1,True,2,4.0
2526,2,20.0,True,1.0,2.0,,False,False,True,3,2,False,4,2.0,1,6,25,,False,1,1,6.0,1.061959427,2.0,2.0,1.0,1,True,2,4.0
2527,2,20.0,True,2.0,1.0,,True,False,True,1,2,True,2,,2,5,56,,True,5,1,6.0,1.232240828,1.0,2.0,3.0,4,True,2,4.0
2530,2,20.0,False,,,,False,False,True,3,2,False,4,1.0,1,3,63,,False,1,1,6.0,1.015408604,,1.0,3.0,1,True,1,4.0
2532,2,30.0,True,1.0,1.0,,True,False,True,2,2,True,1,,2,7,74,,False,1,1,6.0,0.484889142795,1.0,1.0,3.0,1,True,2,4.0
2533,2,20.0,False,,,,True,False,True,3,1,True,1,,2,6,40,,False,1,1,6.0,0.862025142299999,,1.0,2.0,1,True,2,4.0
2534,2,13.0,True,1.0,1.0,,False,False,False,2,1,False,3,1.0,3,7,40,,False,1,1,6.0,0.415253366,1.0,3.0,2.0,1,True,2,4.0
2535,2,20.0,True,1.0,1.0,,False,False,True,3,2,True,1,,2,5,49,,False,1,2,53.0,0.95553018351,1.0,1.0,2.0,1,False,2,4.0
2536,2,20.0,True,1.0,2.0,,False,False,True,3,2,False,4,3.0,3,5,64,,True,4,1,53.0,1.232240828,2.0,3.0,3.0,4,True,2,4.0
2537,2,20.0,True,1.0,1.0,,False,False,True,3,1,True,3,1.0,3,8,54,,False,1,2,6.0,0.460296464,1.0,3.0,2.0,1,False,2,4.0
2538,2,3.0,True,1.0,2.0,,False,False,False,3,2,False,3,2.0,1,7,34,,False,1,1,6.0,0.613029294,2.0,3.0,1.0,1,True,2,4.0
2540,2,20.0,True,1.0,2.0,,False,True,False,1,2,False,2,,1,5,43,,False,1,1,6.0,0.85773646,2.0,2.0,2.0,1,True,2,4.0
2541,2,20.0,False,,,,False,False,True,3,1,False,4,2.0,3,6,27,,False,1,1,6.0,1.061959427,,2.0,1.0,1,True,2,4.0
2542,2,15.0,True,1.0,1.0,,False,False,True,1,3,True,3,3.0,3,7,40,,True,4,1,4.0,0.80148149,1.0,3.0,2.0,4,True,2,4.0
2543,2,2.0,True,1.0,2.0,,False,False,False,3,2,False,3,2.0,3,8,49,,False,1,2,6.0,0.460296464,2.0,3.0,2.0,1,False,2,4.0
2544,2,3.0,True,1.0,2.0,,False,False,False,1,1,False,2,,1,5,26,,False,1,2,6.0,1.177151612,2.0,2.0,1.0,1,False,2,4.0
2546,2,29.0,True,1.0,1.0,,False,False,True,3,2,True,3,2.0,3,5,26,,True,4,1,6.0,1.989439527,1.0,3.0,1.0,4,True,2,4.0
2548,2,20.0,True,1.0,1.0,,False,False,False,2,2,True,1,,2,7,82,,False,1,1,6.0,0.484889142795,1.0,1.0,3.0,1,True,2,4.0
2554,1,9.0,True,1.0,1.0,,True,False,True,3,3,True,1,,2,8,54,,False,1,2,18.0,0.523030661595,1.0,1.0,2.0,1,False,2,2.0
2556,2,10.0,True,1.0,2.0,,False,True,True,2,1,False,2,,3,5,52,,True,1,1,48.0,1.655519144,2.0,2.0,2.0,4,True,2,3.0
2557,1,28.0,True,1.0,2.0,,False,False,True,3,1,False,2,,2,8,50,,False,2,2,29.0,0.701014734,2.0,2.0,2.0,2,False,2,2.0
2558,2,20.0,True,1.0,8.0,1.0,False,False,False,3,1,True,2,,3,7,54,,False,1,2,17.0,0.520428519,1.0,2.0,2.0,1,False,2,2.0
2579,1,9.0,True,1.0,2.0,,False,True,False,1,2,False,2,,3,3,79,,False,2,1,24.0,1.403220429,2.0,2.0,3.0,2,True,1,3.0
2583,1,20.0,True,1.0,1.0,,False,False,True,3,2,True,3,1.0,3,3,55,,False,1,2,34.0,1.154740286,1.0,3.0,3.0,1,False,1,1.0
2584,2,29.0,True,4.0,1.0,,False,False,True,3,1,True,9,3.0,4,3,35,,False,1,1,26.0,1.640643418,1.0,3.0,2.0,1,True,1,2.0
2586,1,20.0,True,1.0,2.0,,False,True,True,1,1,False,2,,1,5,72,,False,2,1,13.0,0.950665991,2.0,2.0,3.0,2,True,2,3.0
2588,2,3.0,True,1.0,2.0,,False,False,True,3,2,False,2,,1,5,23,,False,1,2,26.0,1.33093195,2.0,2.0,1.0,1,False,2,2.0
2589,2,13.0,True,1.0,2.0,,False,False,False,1,2,False,2,,1,8,41,,False,1,1,48.0,0.427829453,2.0,2.0,2.0,1,True,2,3.0
2592,1,10.0,True,1.0,2.0,,False,False,True,3,2,False,2,,1,8,66,,False,9,1,13.0,0.611591838,2.0,2.0,3.0,9,True,2,3.0
2600,1,13.0,True,1.0,1.0,,True,False,True,3,2,True,1,,2,7,54,,True,1,2,34.0,0.889089578235003,1.0,1.0,2.0,4,False,2,1.0
2601,1,20.0,True,1.0,2.0,,False,True,True,3,1,False,2,,1,3,56,,False,2,2,12.0,1.62674881,2.0,2.0,3.0,2,False,1,3.0
2602,1,30.0,True,1.0,2.0,,False,True,True,3,2,False,2,,3,3,56,,False,2,2,36.0,1.55542966,2.0,2.0,3.0,2,False,1,1.0
2605,1,13.0,True,1.0,1.0,,False,False,False,1,2,True,3,1.0,3,8,50,,True,1,2,34.0,0.884666247,1.0,3.0,2.0,4,False,2,1.0
2608,1,29.0,True,1.0,2.0,,False,True,True,2,1,False,4,3.0,2,8,99,2.0,False,3,2,29.0,1.024483481,2.0,3.0,3.0,3,False,2,2.0
2610,2,20.0,True,1.0,2.0,,False,False,True,3,2,True,3,2.0,1,7,66,,False,2,2,37.0,0.772958285,2.0,3.0,3.0,2,False,2,3.0
2615,1,20.0,True,1.0,2.0,,False,False,True,2,2,False,3,2.0,3,5,55,,False,1,1,6.0,0.657768053,2.0,3.0,3.0,1,True,2,4.0
2616,2,20.0,True,1.0,6.0,3.0,False,False,False,3,2,False,2,,4,8,40,,False,2,2,48.0,0.638794569,3.0,2.0,2.0,2,False,2,3.0
2619,1,30.0,True,1.0,1.0,,True,False,True,3,2,True,1,,3,5,99,2.0,False,1,2,23.0,0.980309951939999,1.0,1.0,3.0,1,False,2,1.0
2620,2,5.0,True,1.0,9.0,9.0,False,False,False,9,1,False,4,2.0,4,6,58,,False,1,2,25.0,0.748025245,3.0,2.0,3.0,1,False,2,1.0
2622,1,20.0,True,1.0,6.0,2.0,False,False,False,2,2,False,3,2.0,2,8,60,,False,1,1,17.0,0.545506396,2.0,3.0,3.0,1,True,2,2.0
2627,1,20.0,True,2.0,2.0,,False,True,True,1,2,False,2,,1,7,77,,True,4,2,6.0,1.001898424,2.0,2.0,3.0,4,False,2,4.0
2629,1,20.0,True,1.0,1.0,,False,False,True,3,1,True,3,1.0,3,8,75,,False,1,1,41.0,0.482476759,1.0,3.0,3.0,1,True,2,4.0
2631,1,20.0,True,1.0,1.0,,True,False,True,1,2,True,1,,2,8,81,,False,1,2,6.0,0.53748572835,1.0,1.0,3.0,1,False,2,4.0
2632,1,20.0,True,1.0,1.0,,True,False,True,3,1,False,1,,2,5,68,,False,1,2,6.0,0.732762634245,1.0,1.0,3.0,1,False,2,4.0
2635,2,5.0,True,1.0,1.0,,True,False,True,1,2,True,1,,2,5,33,,False,1,2,32.0,1.218866053215,1.0,1.0,1.0,1,False,2,4.0
2645,1,1.0,False,,,,False,False,True,3,1,False,3,3.0,3,3,66,,True,2,2,42.0,2.163252108,,3.0,3.0,4,False,1,1.0
2646,1,1.0,True,2.0,2.0,,False,True,True,3,1,False,2,,2,3,80,,False,2,2,42.0,1.55542966,2.0,2.0,3.0,2,False,1,1.0
2651,1,20.0,True,1.0,1.0,,False,False,False,3,2,True,1,,2,5,91,,False,1,1,6.0,0.661056893265,1.0,1.0,3.0,1,True,2,4.0
2655,1,20.0,True,1.0,2.0,,False,True,False,3,2,False,2,,1,3,70,,False,1,1,51.0,1.089506842,2.0,2.0,3.0,1,True,1,3.0
2657,2,20.0,True,1.0,2.0,,False,False,True,2,2,False,2,,3,8,40,,False,2,1,1.0,0.600161791,2.0,2.0,2.0,2,True,2,3.0
2662,1,20.0,True,2.0,2.0,,False,True,True,3,1,False,2,,3,3,74,,False,2,2,51.0,1.62674881,2.0,2.0,3.0,2,False,1,3.0
2667,2,13.0,True,2.0,2.0,,False,False,False,3,2,False,1,,3,7,53,,False,1,2,24.0,0.47459450067,2.0,1.0,2.0,1,False,2,3.0
2670,2,2.0,True,1.0,6.0,3.0,False,False,False,2,1,False,3,3.0,3,8,55,,False,1,1,55.0,0.545506396,3.0,3.0,3.0,1,True,2,2.0
2684,1,20.0,True,2.0,2.0,,False,False,False,3,2,False,3,1.0,3,7,53,,False,9,1,11.0,0.503301614,2.0,3.0,2.0,9,True,2,3.0
