age_recoded,race_recoded,male,education_recoded,STATEFIP,mrp_subgroup_estimate,mrp_subgroup_estimate_se
1,1,0,3,4,0.49232264868613795,0.028812823349605513
1,1,0,3,5,0.5325912783453464,0.0399316808211687
1,1,0,3,6,0.33580542259722224,0.01942980737226387
1,1,0,3,8,0.44330061973995705,0.03356750523708367
1,1,0,3,9,0.34462407262908007,0.02848483970857784
1,1,0,3,10,0.396140595094349,0.037730890179201795
1,1,0,3,11,0.19540725715681967,0.04611175561533029
1,1,0,3,12,0.4751040185130349,0.021898965829143892
1,1,0,3,13,0.4994042317084599,0.029798490678639315
1,1,0,3,15,0.34733589449867913,0.033821664473665365
1,1,0,3,16,0.5778071527443209,0.034823766634535985
1,1,0,3,17,0.36443239669111843,0.0239612765966552
1,1,0,3,18,0.4716788292815049,0.026593642200556194
1,1,0,3,19,0.4701408881777118,0.032227640351634494
1,1,0,3,20,0.5314388811033872,0.035083191818568414
1,1,0,3,21,0.48712028807523117,0.0304016502220446
1,1,0,3,22,0.5026355098423291,0.03095512298264273
1,1,0,3,23,0.4300396460312093,0.03821061972075131
1,1,0,3,24,0.31253981666220576,0.028149532711804464
1,1,0,3,25,0.28262612873780985,0.025829748372641598
1,1,0,3,26,0.4406093664436041,0.029519570350425337
1,1,0,3,27,0.37861773042476193,0.03177018401375274
1,1,0,3,28,0.5162898885821033,0.03974322021004368
1,1,0,3,29,0.47568127460258885,0.03615032308005005
1,1,0,3,30,0.5326612691293884,0.03977728370436868
1,1,0,3,31,0.5223537871941393,0.03790128904166953
1,1,0,3,32,0.44554535815919266,0.033891743613686263
1,1,0,3,33,0.46198539347555345,0.033575868356825175
1,1,0,3,34,0.3689932262339957,0.026084486375724185
1,1,0,3,35,0.3874416213879661,0.03365212941938188
1,1,0,3,36,0.325870500307955,0.019662017986353825
1,1,0,3,37,0.454382583807422,0.026569900822443877
1,1,0,3,38,0.5868204083922927,0.04377362940832959
1,1,0,3,39,0.4890164580790554,0.025023512786316156
1,1,0,3,40,0.5184227622519584,0.03383363382096074
1,1,0,3,41,0.38290562529491384,0.030805366065430675
1,1,0,3,42,0.40749812436772276,0.027407254964340835
1,1,0,3,44,0.3567244553183401,0.03856754375161382
1,1,0,3,45,0.538882777712694,0.032523342145356
1,1,0,3,46,0.5247522594140761,0.04088730548254704
1,1,0,3,47,0.5192880326729806,0.028955933792233265
1,1,0,3,48,0.47991777209073894,0.021206287071047384
1,1,0,3,49,0.5830978688535249,0.03861361329801666
1,1,0,3,50,0.32940614656035866,0.0322658081197919
1,1,0,3,51,0.46189952629316156,0.03085315822891287
1,1,0,3,53,0.3680304297075587,0.026752111026577978
1,1,0,3,54,0.5131104959831676,0.03456262528427844
1,1,0,3,55,0.4592911889910558,0.027633203575554124
1,1,0,3,56,0.596042522696821,0.043632544973611756
1,2,1,1,1,0.2117463690652883,0.02793599560363692
1,2,1,1,2,0.2141862971356911,0.03108498913456399
1,2,1,1,4,0.1647948591525889,0.021565362515365286
1,2,1,1,5,0.18880642271575224,0.02909134589041964
1,2,1,1,6,0.09318718254972025,0.012105593717372893
1,2,1,1,8,0.13968118674329155,0.02134922219076901
1,2,1,1,9,0.0967164769712115,0.014702697702857485
1,2,1,1,10,0.11810419703874515,0.020037059416192445
1,2,1,1,11,0.04756571983056522,0.01459355490998442
1,2,1,1,12,0.15529871505320605,0.018133131577926346
1,2,1,1,13,0.16871689762597106,0.021862270144216853
1,2,1,1,15,0.09792166698226348,0.01660336790947081
1,2,1,1,16,0.21820560055531937,0.030327184284897238
1,2,1,1,17,0.10441834644044924,0.01408161559631041
1,2,1,1,18,0.15373251032014515,0.020343209860072358
1,2,1,1,19,0.15311297780762453,0.022073092750965084
1,2,1,1,20,0.18786835673973687,0.02699663993600045
1,2,1,1,21,0.1620489551750016,0.022181670591303985
1,2,1,1,22,0.1706411139774223,0.02299447967146043
1,2,1,1,23,0.13351245082952679,0.022240258873781917
1,2,1,1,24,0.08471286496559363,0.01315580575919156
1,2,1,1,25,0.07425126505153878,0.01166946562673047
1,2,1,1,26,0.13820153870895405,0.019434172493777123
1,2,1,1,27,0.11049102128514846,0.0173871422572931
1,2,1,1,28,0.17894593095845698,0.027521869539024267
1,2,1,1,29,0.15622040524032876,0.02420368147966262
1,2,1,1,30,0.18889243129955544,0.029450689992766853
1,2,1,1,31,0.18253434949913763,0.02772604762024777
1,2,1,1,32,0.14079158356717966,0.021368639930642114
1,2,1,1,33,0.1489929035606299,0.022318341452901073
1,2,1,1,34,0.10629731680242677,0.014717368303078208
1,2,1,1,35,0.11421792158036748,0.018137601401622763
1,2,1,1,36,0.08947008583987079,0.011793263260152573
1,2,1,1,37,0.14482145854757403,0.018625846030812698
1,2,1,1,38,0.2253820598336869,0.036376892954723905
1,2,1,1,39,0.16285828029363258,0.020065400530235977
1,2,1,1,40,0.17996970774712007,0.02558391885533571
1,2,1,1,41,0.11220475573012183,0.01699369358763798
1,2,1,1,42,0.12279251791620219,0.017220946996420478
1,2,1,1,44,0.10174611505634384,0.01846756463055142
1,2,1,1,45,0.19224542931259214,0.02557621474865885
1,2,1,1,46,0.18417032398203462,0.029513726777867354
1,2,1,1,47,0.18020094133962009,0.02322108523149367
1,2,1,1,48,0.1578412068564124,0.0183439082379557
1,2,1,1,49,0.22226397484738372,0.03315421468122942
1,2,1,1,50,0.09104592864936344,0.015252662019970156
1,2,1,1,51,0.14877280934781834,0.020758739489354795
1,2,1,1,53,0.10596314782971514,0.01521685859079097
1,2,1,1,54,0.17685249279001203,0.02551692430638157
1,2,1,1,55,0.14738341602795185,0.01984028317050937
1,2,1,1,56,0.23208870715531366,0.03687304799947363
1,2,1,3,1,0.15481358151465513,0.021725544010809415
1,2,1,3,2,NA,NA
1,2,1,3,4,0.1185604696204546,0.01641947011876525
1,2,1,3,5,0.13700661654747803,0.02234837869567088
1,2,1,3,6,0.06540460678248063,0.008533175084914132
1,2,1,3,8,0.09964019932861928,0.015807986611690396
1,2,1,3,9,0.06798270407590623,0.010515325123607507
1,2,1,3,10,0.08363689022701225,0.014557807772540501
1,2,1,3,11,0.03291729569251204,0.010190929164905767
1,2,1,3,12,0.11131417256924597,0.013415632533415918
1,2,1,3,13,0.1215218072312202,0.016517839652655755
1,2,1,3,15,0.06886514513924945,0.011873083951015403
1,2,1,3,16,NA,NA
1,2,1,3,17,0.07357686205792113,0.010086645188732677
1,2,1,3,18,0.11016666795384396,0.015172808804702285
1,2,1,3,19,0.10971043420823166,0.01647058145489114
1,2,1,3,20,0.1362496291088481,0.020674564782469172
1,2,1,3,21,0.11647684711471334,0.01677625437700528
1,2,1,3,22,0.1229937742639112,0.017370709772982558
1,2,1,3,23,0.09505564502155751,0.016367906698188956
1,2,1,3,24,0.05930873074109171,0.009359488236115338
1,2,1,3,25,0.05180557882355417,0.008243276023750783
1,2,1,3,26,0.0985249982048784,0.014378025540620112
1,2,1,3,27,0.0780299465068376,0.012540010043184746
1,2,1,3,28,0.12941684608342385,0.021110432696427782
1,2,1,3,29,0.11206099044383448,0.017972506599480926
1,2,1,3,30,NA,NA
1,2,1,3,31,0.13214219574120295,0.02104184944452648
1,2,1,3,32,0.10047699876662455,0.015860970921271193
1,2,1,3,33,NA,NA
1,2,1,3,34,0.07494971642917905,0.010572204147667907
1,2,1,3,35,0.08077208596877708,0.01316388667120819
1,2,1,3,36,0.06272723360738765,0.008365572397737067
1,2,1,3,37,0.10345034341860454,0.01375775466136856
1,2,1,3,38,NA,NA
1,2,1,3,39,0.11707260420582973,0.015218260560010351
1,2,1,3,40,0.13017249653638124,0.019506058849532174
1,2,1,3,41,0.0792882168705778,0.012319683429327037
1,2,1,3,42,0.08708814362298045,0.012664069649291313
1,2,1,3,44,0.0716523095792559,0.013241643373806167
1,2,1,3,45,0.13960858934263723,0.01962103344542853
1,2,1,3,46,0.13344658759390543,0.022610644111080897
1,2,1,3,47,0.13030637859439895,0.0175886056244998
1,2,1,3,48,0.11323579396142755,0.013602562700735362
1,2,1,3,49,0.16319371683125147,0.026174071926398933
1,2,1,3,50,NA,NA
1,2,1,3,51,0.10643608274963076,0.015431133853492263
1,2,1,3,53,0.07471117713918382,0.010964134378916201
1,2,1,3,54,0.1277858467036122,0.019575756987606975
1,2,1,3,55,0.10540067890886771,0.014853632068335378
1,2,1,3,56,0.1710172792636162,0.02912812453077336
1,2,0,1,1,0.16465921994148594,0.022213703267616774
1,2,0,1,2,0.166754861092883,0.025258509436507606
1,2,0,1,4,0.12645566043657752,0.016848301253398663
1,2,0,1,5,0.14590948889338923,0.023124284210006632
1,2,0,1,6,0.07007850658327787,0.009073245725583863
1,2,0,1,8,0.10644080934163845,0.0164777758023068
1,2,0,1,9,0.07282127893252141,0.011144421605315794
1,2,0,1,10,0.08948915491364155,0.01552556150793124
1,2,0,1,11,0.035341707360629145,0.010885626567032316
1,2,0,1,12,0.11883220972265023,0.014049589861657916
1,2,0,1,13,0.12960122433962792,0.017099911304090117
1,2,0,1,15,0.07375507382751245,0.012598394962472906
1,2,0,1,16,0.17006948237202932,0.02468034730802829
1,2,0,1,17,0.07876901140192427,0.010610673295579952
1,2,0,1,18,0.11759375567306171,0.015797125553103572
1,2,0,1,19,0.11712251200951894,0.017238834537916515
1,2,0,1,20,0.1451500604922792,0.021547810053814693
1,2,0,1,21,0.12426881052400658,0.01740942452443699
1,2,0,1,22,0.13116306150709678,0.018048777549552097
1,2,0,1,23,0.10158650101370349,0.017246537388349397
1,2,0,1,24,0.06356453324782342,0.009899859587992072
1,2,0,1,25,0.05555607680838519,0.008729344243490745
1,2,0,1,26,0.10527708268802533,0.015119970277876458
1,2,0,1,27,0.08351648447136649,0.013309680542899384
1,2,0,1,28,0.13790544232226554,0.021827520535458233
1,2,0,1,29,0.11963780720321417,0.019103770770258023
1,2,0,1,30,0.14600900620427182,0.02360011254244063
1,2,0,1,31,0.14084985395659386,0.022185145392348542
1,2,0,1,32,0.10733655771715228,0.016619955501648496
1,2,0,1,33,0.11385852771890591,0.017554537023888185
1,2,0,1,34,0.08024014347803132,0.011166878292800114
1,2,0,1,35,0.0864264099434577,0.013929055237124323
1,2,0,1,36,0.06721267644616007,0.008818655490617172
1,2,0,1,37,0.11049513303572991,0.014353113876332669
1,2,0,1,38,0.1761280024887,0.029942593399065742
1,2,0,1,39,0.12488732906483864,0.01561056123181913
1,2,0,1,40,0.13873095021304122,0.02028316111735916
1,2,0,1,41,0.08484507136387749,0.012974003462360105
1,2,0,1,42,0.0931278533909662,0.013244285519843
1,2,0,1,44,0.07673516935651231,0.014143136823315767
1,2,0,1,45,0.14867772119088918,0.020282853256244987
1,2,0,1,46,0.1421945573144771,0.023656517811846706
1,2,0,1,47,0.13889889591167562,0.01845544635231922
1,2,0,1,48,0.12088156974710391,0.014399106746400997
1,2,0,1,49,0.1734879712460933,0.027226786870024115
1,2,0,1,50,0.06845072968492434,0.01155176415774026
1,2,0,1,51,0.1136535838424996,0.016161781602066827
1,2,0,1,53,0.07997997615088012,0.011562966404743004
1,2,0,1,54,0.1361895075774188,0.02013352727520592
1,2,0,1,55,0.11253570398516127,0.015336383740486197
1,2,0,1,56,0.1817352116942427,0.030652018511278672
1,2,0,3,1,0.11844567273832639,0.016775535237645862
1,2,0,3,2,NA,NA
1,2,0,3,4,0.08980206679556246,0.012549554623708686
1,2,0,3,5,0.10432627380950926,0.01729257657653761
1,2,0,3,6,0.04880918485040373,0.006317543961996349
1,2,0,3,8,0.07507664790964187,0.011948789148380623
1,2,0,3,9,0.05077922775759715,0.007861079414370694
1,2,0,3,10,0.06276179838761409,0.011077453437704771
1,2,0,3,11,0.02435298288312347,0.007537960640832201
1,2,0,3,12,0.08413273463115382,0.01017618195149368
1,2,0,3,13,0.09211372155028916,0.012604270940894254
1,2,0,3,15,0.0514494074900962,0.008883912287543493
1,2,0,3,16,0.12258369043084137,0.01870246530576979
1,2,0,3,17,0.055030285111945465,0.007500646657697493
1,2,0,3,18,0.08324344487399048,0.011523490506596954
1,2,0,3,19,0.08290222776466051,0.01258058969094167
1,2,0,3,20,0.10373786906404431,0.016079299941459346
1,2,0,3,21,0.08818273692950368,0.012861569845659223
1,2,0,3,22,0.0932754908176116,0.013307745022190478
1,2,0,3,23,0.07154543210220864,0.012451825841736269
1,2,0,3,24,0.04418983988523834,0.006959805775398451
1,2,0,3,25,0.0385221643421704,0.006110934225571162
1,2,0,3,26,0.0742242497691661,0.010983958675649214
1,2,0,3,27,0.05844715558373545,0.009447364600504006
1,2,0,3,28,0.09834253888937905,0.016324184173084733
1,2,0,3,29,0.08475564765733923,0.013879706735331307
1,2,0,3,30,NA,NA
1,2,0,3,31,0.10051757772019168,0.016416943720810047
1,2,0,3,32,0.07573863056181637,0.012099216489096178
1,2,0,3,33,0.0805103840720375,0.01279117805817488
1,2,0,3,34,0.05608636829072302,0.00790854157076759
1,2,0,3,35,0.06054884271688141,0.009938558807903211
1,2,0,3,36,0.04677616679368386,0.006190671756486439
1,2,0,3,37,0.07802044990539722,0.010398040374492408
1,2,0,3,38,0.12728694363627538,0.022843255800256437
1,2,0,3,39,0.08862958978311185,0.011574697156691342
1,2,0,3,40,0.09893970287988624,0.015085141603419432
1,2,0,3,41,0.059405753204770866,0.009248748117369887
1,2,0,3,42,0.06539497172128707,0.00958198245820747
1,2,0,3,44,NA,NA
1,2,0,3,45,0.10636863812571172,0.015144451332203372
1,2,0,3,46,NA,NA
1,2,0,3,47,0.09903598761290135,0.013651540128437027
1,2,0,3,48,0.08564493194704124,0.010451425833187762
1,2,0,3,49,0.1252489089908783,0.02084040133546651
1,2,0,3,50,0.04765992984357481,0.008092237753887644
1,2,0,3,51,0.08034907455606172,0.011766093261093064
1,2,0,3,53,0.055903016013614075,0.008210277063911586
1,2,0,3,54,0.0970460703053628,0.015061070171048008
1,2,0,3,55,0.07953701183202296,0.011251229452949445
1,2,0,3,56,NA,NA
1,3,1,1,1,0.5150023653922052,0.04600394557577858
1,3,1,1,2,0.5181763236719569,0.047990276383427635
1,3,1,1,4,0.4386767416462721,0.03978468361364606
1,3,1,1,5,0.47874974199886444,0.050381844647094935
1,3,1,1,6,0.2897527224265826,0.028453168061934386
1,3,1,1,8,0.3911278743494615,0.04339235199314478
1,3,1,1,9,0.29799777634142555,0.0351580423908762
1,3,1,1,10,0.3461646599617061,0.043112213105327035
1,3,1,1,11,0.16444398587715,0.043433157940264776
1,3,1,1,12,0.42178444310884305,0.036156192783789606
1,3,1,1,13,0.4456718694128117,0.041397419806702286
1,3,1,1,15,0.30051016791270185,0.03831844414769968
1,3,1,1,16,0.5242721961834848,0.046747535833931576
1,3,1,1,17,0.31634050163141975,0.03305775393069933
1,3,1,1,18,0.41851609105839643,0.03966232108551849
1,3,1,1,19,0.4170705265601402,0.04267523543718772
1,3,1,1,20,0.4775118654627247,0.04551642967647757
1,3,1,1,21,0.4336110782824416,0.04176622097809921
1,3,1,1,22,0.4488691303849344,0.042681521797881504
1,3,1,1,23,0.37850167815293306,0.046721187998572514
1,3,1,1,24,0.2685698503780056,0.03401555032579835
1,3,1,1,25,0.2413945989404189,0.030844006717581977
1,3,1,1,26,0.3884577979278607,0.039305415223766224
1,3,1,1,27,0.3296825689716154,0.039031377626840696
1,3,1,1,28,0.4625030918594103,0.049778300624788475
1,3,1,1,29,0.4225107151102133,0.04575454740604779
1,3,1,1,30,0.47882712421091134,0.050568631544884245
1,3,1,1,31,0.46850046115360194,0.04786007894409358
1,3,1,1,32,0.39324711108431015,0.04224735278311612
1,3,1,1,33,0.40917653669184495,0.0435887996119458
1,3,1,1,34,0.3205685426681078,0.03397937167927145
1,3,1,1,35,0.3379531152567078,0.040307311828199535
1,3,1,1,36,0.2806796861264572,0.02915453541420243
1,3,1,1,37,0.4017162468149523,0.03829718933485333
1,3,1,1,38,0.5336459684615164,0.053636046439763725
1,3,1,1,39,0.43540877450257837,0.038005892942693555
1,3,1,1,40,0.4645397222096285,0.04470535632667222
1,3,1,1,41,0.33371503151250276,0.03890747265937877
1,3,1,1,42,0.35687074820580594,0.03770300351799474
1,3,1,1,44,0.3092491213174835,0.04211355877586155
1,3,1,1,45,0.48492571370229537,0.04412965783629414
1,3,1,1,46,0.4709609948253494,0.051494982572980054
1,3,1,1,47,0.4653290365619701,0.041405775636597815
1,3,1,1,48,0.42645091500484616,0.03473223367150864
1,3,1,1,49,0.52973601536472,0.04899960517210406
1,3,1,1,50,0.28402693956667074,0.037210761140901084
1,3,1,1,51,0.409038339995401,0.04130300399373688
1,3,1,1,53,0.3197242570738701,0.03505791426686339
1,3,1,1,54,0.4592667090519304,0.044978682902118816
1,3,1,1,55,0.40647612174358777,0.03924246489913496
1,3,1,1,56,0.5431017684908818,0.05344371765334879
1,3,1,3,1,0.4203916624870752,0.04390462432959344
1,3,1,3,2,NA,NA
1,3,1,3,4,0.3478297712719628,0.035970282125910975
1,3,1,3,5,0.38564336119584114,0.047006884534137545
1,3,1,3,6,0.21753526840365847,0.022223636083669424
1,3,1,3,8,0.3048536131206969,0.03772674738388887
1,3,1,3,9,0.22451149188655625,0.028383721322182958
1,3,1,3,10,NA,NA
1,3,1,3,11,0.11857722446905367,0.032863926076065884
1,3,1,3,12,0.33224109587516737,0.03155597968493128
1,3,1,3,13,0.3543164713210479,0.03733925939911114
1,3,1,3,15,0.2266647855154126,0.031049341079335595
1,3,1,3,16,0.4295006914303565,0.04485218186692284
1,3,1,3,17,0.239831585880786,0.026825300607157848
1,3,1,3,18,0.3293704542624691,0.03500496756728933
1,3,1,3,19,0.3281312816268758,0.03765229333484773
1,3,1,3,20,0.3842896003160278,0.04215776166211012
1,3,1,3,21,0.3432178085231296,0.03759271653336334
1,3,1,3,22,0.35731611070561836,0.038624808051296915
1,3,1,3,23,NA,NA
1,3,1,3,24,0.20026367719119662,0.02704242660033806
1,3,1,3,25,0.17828027070495084,0.024014979260187003
1,3,1,3,26,0.30237874607917636,0.03398440073346822
1,3,1,3,27,0.25125226658296695,0.03220136288304223
1,3,1,3,28,0.3702907390274844,0.04618708966358004
1,3,1,3,29,0.333158633349098,0.04043767838367981
1,3,1,3,30,0.385719080603025,0.047309466352016265
1,3,1,3,31,0.3758376304285269,0.04385973709269763
1,3,1,3,32,0.3067149357254692,0.03676063172048862
1,3,1,3,33,0.32102241751087196,0.03831486647690948
1,3,1,3,34,0.24341621877747482,0.027666384970195374
1,3,1,3,35,0.2583555920082806,0.03373150640523878
1,3,1,3,36,0.21008513481031382,0.022979454674376586
1,3,1,3,37,0.314168741615825,0.033142612077172444
1,3,1,3,38,0.4390099633004927,0.051999456978001866
1,3,1,3,39,0.34477085585100603,0.034147172999231784
1,3,1,3,40,0.372029244690228,0.04110870930167719
1,3,1,3,41,0.25469776793065957,0.03236398984685234
1,3,1,3,42,0.2746206311169246,0.032014266247934145
1,3,1,3,44,0.23405297507543524,0.034458513778859313
1,3,1,3,45,0.39130061786612363,0.04115071155754015
1,3,1,3,46,NA,NA
