STATEFIP,age_recoded,race_recoded,male,education_recoded,PERWT,STATEFP,state,e_votes,dem,republican,dem advantage,n,rating
30,1,9,False,3,26.0,30,montana,4.0,37,51,-14,"1,059",Solid Rep
30,1,9,True,1,12015.0,30,montana,4.0,37,51,-14,"1,059",Solid Rep
30,1,9,True,3,73.0,30,montana,4.0,37,51,-14,"1,059",Solid Rep
30,2,1,False,1,104668.0,30,montana,4.0,37,51,-14,"1,059",Solid Rep
30,2,1,False,3,536.0,30,montana,4.0,37,51,-14,"1,059",Solid Rep
30,2,1,True,1,109330.0,30,montana,4.0,37,51,-14,"1,059",Solid Rep
30,2,1,True,3,564.0,30,montana,4.0,37,51,-14,"1,059",Solid Rep
30,2,2,False,1,181.0,30,montana,4.0,37,51,-14,"1,059",Solid Rep
30,2,2,True,1,856.0,30,montana,4.0,37,51,-14,"1,059",Solid Rep
30,2,3,False,1,2274.0,30,montana,4.0,37,51,-14,"1,059",Solid Rep
30,2,3,False,3,43.0,30,montana,4.0,37,51,-14,"1,059",Solid Rep
30,2,3,True,1,681.0,30,montana,4.0,37,51,-14,"1,059",Solid Rep
30,2,3,True,3,228.0,30,montana,4.0,37,51,-14,"1,059",Solid Rep
30,2,4,False,1,4734.0,30,montana,4.0,37,51,-14,"1,059",Solid Rep
30,2,4,False,3,34.0,30,montana,4.0,37,51,-14,"1,059",Solid Rep
30,2,4,True,1,4594.0,30,montana,4.0,37,51,-14,"1,059",Solid Rep
30,2,4,True,3,47.0,30,montana,4.0,37,51,-14,"1,059",Solid Rep
30,2,9,False,1,9954.0,30,montana,4.0,37,51,-14,"1,059",Solid Rep
30,2,9,False,3,16.0,30,montana,4.0,37,51,-14,"1,059",Solid Rep
30,2,9,True,1,10190.0,30,montana,4.0,37,51,-14,"1,059",Solid Rep
30,2,9,True,3,11.0,30,montana,4.0,37,51,-14,"1,059",Solid Rep
30,3,1,False,1,165774.0,30,montana,4.0,37,51,-14,"1,059",Solid Rep
30,3,1,False,3,864.0,30,montana,4.0,37,51,-14,"1,059",Solid Rep
30,3,1,True,1,156226.0,30,montana,4.0,37,51,-14,"1,059",Solid Rep
30,3,1,True,3,852.0,30,montana,4.0,37,51,-14,"1,059",Solid Rep
30,3,2,False,1,405.0,30,montana,4.0,37,51,-14,"1,059",Solid Rep
30,3,2,False,3,65.0,30,montana,4.0,37,51,-14,"1,059",Solid Rep
30,3,2,True,1,373.0,30,montana,4.0,37,51,-14,"1,059",Solid Rep
30,3,3,False,1,1297.0,30,montana,4.0,37,51,-14,"1,059",Solid Rep
30,3,3,False,3,42.0,30,montana,4.0,37,51,-14,"1,059",Solid Rep
30,3,3,True,1,571.0,30,montana,4.0,37,51,-14,"1,059",Solid Rep
30,3,3,True,3,2.0,30,montana,4.0,37,51,-14,"1,059",Solid Rep
30,3,4,False,1,3138.0,30,montana,4.0,37,51,-14,"1,059",Solid Rep
30,3,4,False,3,52.0,30,montana,4.0,37,51,-14,"1,059",Solid Rep
30,3,4,True,1,2466.0,30,montana,4.0,37,51,-14,"1,059",Solid Rep
30,3,4,True,3,22.0,30,montana,4.0,37,51,-14,"1,059",Solid Rep
30,3,9,False,1,10082.0,30,montana,4.0,37,51,-14,"1,059",Solid Rep
30,3,9,False,3,3.0,30,montana,4.0,37,51,-14,"1,059",Solid Rep
30,3,9,True,1,8158.0,30,montana,4.0,37,51,-14,"1,059",Solid Rep
30,3,9,True,3,119.0,30,montana,4.0,37,51,-14,"1,059",Solid Rep
31,1,1,False,1,159673.0,31,nebraska,5.0,35,50,-15,"1,437",Solid Rep
31,1,1,False,3,616.0,31,nebraska,5.0,35,50,-15,"1,437",Solid Rep
31,1,1,True,1,166182.0,31,nebraska,5.0,35,50,-15,"1,437",Solid Rep
31,1,1,True,3,990.0,31,nebraska,5.0,35,50,-15,"1,437",Solid Rep
31,1,2,False,1,12061.0,31,nebraska,5.0,35,50,-15,"1,437",Solid Rep
31,1,2,False,3,288.0,31,nebraska,5.0,35,50,-15,"1,437",Solid Rep
31,1,2,True,1,12577.0,31,nebraska,5.0,35,50,-15,"1,437",Solid Rep
31,1,2,True,3,306.0,31,nebraska,5.0,35,50,-15,"1,437",Solid Rep
31,1,3,False,1,7920.0,31,nebraska,5.0,35,50,-15,"1,437",Solid Rep
31,1,3,False,3,516.0,31,nebraska,5.0,35,50,-15,"1,437",Solid Rep
31,1,3,True,1,8037.0,31,nebraska,5.0,35,50,-15,"1,437",Solid Rep
31,1,3,True,3,222.0,31,nebraska,5.0,35,50,-15,"1,437",Solid Rep
31,1,4,False,1,26371.0,31,nebraska,5.0,35,50,-15,"1,437",Solid Rep
31,1,4,False,3,1272.0,31,nebraska,5.0,35,50,-15,"1,437",Solid Rep
31,1,4,True,1,29512.0,31,nebraska,5.0,35,50,-15,"1,437",Solid Rep
31,1,4,True,3,1151.0,31,nebraska,5.0,35,50,-15,"1,437",Solid Rep
31,1,9,False,1,8291.0,31,nebraska,5.0,35,50,-15,"1,437",Solid Rep
31,1,9,False,3,13.0,31,nebraska,5.0,35,50,-15,"1,437",Solid Rep
31,1,9,True,1,8628.0,31,nebraska,5.0,35,50,-15,"1,437",Solid Rep
31,1,9,True,3,49.0,31,nebraska,5.0,35,50,-15,"1,437",Solid Rep
31,2,1,False,1,179679.0,31,nebraska,5.0,35,50,-15,"1,437",Solid Rep
31,2,1,False,3,1253.0,31,nebraska,5.0,35,50,-15,"1,437",Solid Rep
31,2,1,True,1,181982.0,31,nebraska,5.0,35,50,-15,"1,437",Solid Rep
31,2,1,True,3,1259.0,31,nebraska,5.0,35,50,-15,"1,437",Solid Rep
31,2,2,False,1,9458.0,31,nebraska,5.0,35,50,-15,"1,437",Solid Rep
31,2,2,False,3,643.0,31,nebraska,5.0,35,50,-15,"1,437",Solid Rep
31,2,2,True,1,11259.0,31,nebraska,5.0,35,50,-15,"1,437",Solid Rep
31,2,2,True,3,355.0,31,nebraska,5.0,35,50,-15,"1,437",Solid Rep
31,2,3,False,1,5458.0,31,nebraska,5.0,35,50,-15,"1,437",Solid Rep
31,2,3,False,3,1093.0,31,nebraska,5.0,35,50,-15,"1,437",Solid Rep
31,2,3,True,1,5450.0,31,nebraska,5.0,35,50,-15,"1,437",Solid Rep
31,2,3,True,3,728.0,31,nebraska,5.0,35,50,-15,"1,437",Solid Rep
31,2,4,False,1,21525.0,31,nebraska,5.0,35,50,-15,"1,437",Solid Rep
31,2,4,False,3,2096.0,31,nebraska,5.0,35,50,-15,"1,437",Solid Rep
31,2,4,True,1,24014.0,31,nebraska,5.0,35,50,-15,"1,437",Solid Rep
31,2,4,True,3,2774.0,31,nebraska,5.0,35,50,-15,"1,437",Solid Rep
31,2,9,False,1,5860.0,31,nebraska,5.0,35,50,-15,"1,437",Solid Rep
31,2,9,False,3,47.0,31,nebraska,5.0,35,50,-15,"1,437",Solid Rep
31,2,9,True,1,5507.0,31,nebraska,5.0,35,50,-15,"1,437",Solid Rep
31,2,9,True,3,329.0,31,nebraska,5.0,35,50,-15,"1,437",Solid Rep
31,3,1,False,1,261124.0,31,nebraska,5.0,35,50,-15,"1,437",Solid Rep
31,3,1,False,3,1471.0,31,nebraska,5.0,35,50,-15,"1,437",Solid Rep
31,3,1,True,1,229535.0,31,nebraska,5.0,35,50,-15,"1,437",Solid Rep
31,3,1,True,3,1333.0,31,nebraska,5.0,35,50,-15,"1,437",Solid Rep
31,3,2,False,1,8148.0,31,nebraska,5.0,35,50,-15,"1,437",Solid Rep
31,3,2,False,3,216.0,31,nebraska,5.0,35,50,-15,"1,437",Solid Rep
31,3,2,True,1,7073.0,31,nebraska,5.0,35,50,-15,"1,437",Solid Rep
31,3,2,True,3,146.0,31,nebraska,5.0,35,50,-15,"1,437",Solid Rep
31,3,3,False,1,3336.0,31,nebraska,5.0,35,50,-15,"1,437",Solid Rep
31,3,3,False,3,534.0,31,nebraska,5.0,35,50,-15,"1,437",Solid Rep
31,3,3,True,1,2341.0,31,nebraska,5.0,35,50,-15,"1,437",Solid Rep
31,3,3,True,3,510.0,31,nebraska,5.0,35,50,-15,"1,437",Solid Rep
31,3,4,False,1,8440.0,31,nebraska,5.0,35,50,-15,"1,437",Solid Rep
31,3,4,False,3,1908.0,31,nebraska,5.0,35,50,-15,"1,437",Solid Rep
31,3,4,True,1,8380.0,31,nebraska,5.0,35,50,-15,"1,437",Solid Rep
31,3,4,True,3,2266.0,31,nebraska,5.0,35,50,-15,"1,437",Solid Rep
31,3,9,False,1,3500.0,31,nebraska,5.0,35,50,-15,"1,437",Solid Rep
31,3,9,False,3,17.0,31,nebraska,5.0,35,50,-15,"1,437",Solid Rep
31,3,9,True,1,3085.0,31,nebraska,5.0,35,50,-15,"1,437",Solid Rep
31,3,9,True,3,1.0,31,nebraska,5.0,35,50,-15,"1,437",Solid Rep
32,1,1,False,1,131920.0,32,nevada,6.0,42,39,3,"1,540",Competitive
32,1,1,False,3,1037.0,32,nevada,6.0,42,39,3,"1,540",Competitive
32,1,1,True,1,142769.0,32,nevada,6.0,42,39,3,"1,540",Competitive
32,1,1,True,3,1233.0,32,nevada,6.0,42,39,3,"1,540",Competitive
32,1,2,False,1,35415.0,32,nevada,6.0,42,39,3,"1,540",Competitive
32,1,2,False,3,304.0,32,nevada,6.0,42,39,3,"1,540",Competitive
32,1,2,True,1,36369.0,32,nevada,6.0,42,39,3,"1,540",Competitive
32,1,2,True,3,285.0,32,nevada,6.0,42,39,3,"1,540",Competitive
32,1,3,False,1,30491.0,32,nevada,6.0,42,39,3,"1,540",Competitive
32,1,3,False,3,321.0,32,nevada,6.0,42,39,3,"1,540",Competitive
32,1,3,True,1,28773.0,32,nevada,6.0,42,39,3,"1,540",Competitive
32,1,3,True,3,123.0,32,nevada,6.0,42,39,3,"1,540",Competitive
32,1,4,False,1,116206.0,32,nevada,6.0,42,39,3,"1,540",Competitive
32,1,4,False,3,2180.0,32,nevada,6.0,42,39,3,"1,540",Competitive
32,1,4,True,1,122613.0,32,nevada,6.0,42,39,3,"1,540",Competitive
32,1,4,True,3,2820.0,32,nevada,6.0,42,39,3,"1,540",Competitive
32,1,9,False,1,20342.0,32,nevada,6.0,42,39,3,"1,540",Competitive
32,1,9,False,3,199.0,32,nevada,6.0,42,39,3,"1,540",Competitive
32,1,9,True,1,19876.0,32,nevada,6.0,42,39,3,"1,540",Competitive
32,1,9,True,3,162.0,32,nevada,6.0,42,39,3,"1,540",Competitive
32,2,1,False,1,181067.0,32,nevada,6.0,42,39,3,"1,540",Competitive
32,2,1,False,3,1016.0,32,nevada,6.0,42,39,3,"1,540",Competitive
32,2,1,True,1,197764.0,32,nevada,6.0,42,39,3,"1,540",Competitive
32,2,1,True,3,1397.0,32,nevada,6.0,42,39,3,"1,540",Competitive
32,2,2,False,1,35407.0,32,nevada,6.0,42,39,3,"1,540",Competitive
32,2,2,False,3,440.0,32,nevada,6.0,42,39,3,"1,540",Competitive
32,2,2,True,1,35444.0,32,nevada,6.0,42,39,3,"1,540",Competitive
32,2,2,True,3,311.0,32,nevada,6.0,42,39,3,"1,540",Competitive
32,2,3,False,1,44262.0,32,nevada,6.0,42,39,3,"1,540",Competitive
32,2,3,False,3,769.0,32,nevada,6.0,42,39,3,"1,540",Competitive
32,2,3,True,1,33857.0,32,nevada,6.0,42,39,3,"1,540",Competitive
32,2,3,True,3,636.0,32,nevada,6.0,42,39,3,"1,540",Competitive
32,2,4,False,1,106896.0,32,nevada,6.0,42,39,3,"1,540",Competitive
32,2,4,False,3,6297.0,32,nevada,6.0,42,39,3,"1,540",Competitive
32,2,4,True,1,111480.0,32,nevada,6.0,42,39,3,"1,540",Competitive
32,2,4,True,3,6899.0,32,nevada,6.0,42,39,3,"1,540",Competitive
32,2,9,False,1,16911.0,32,nevada,6.0,42,39,3,"1,540",Competitive
32,2,9,False,3,117.0,32,nevada,6.0,42,39,3,"1,540",Competitive
32,2,9,True,1,15178.0,32,nevada,6.0,42,39,3,"1,540",Competitive
32,2,9,True,3,168.0,32,nevada,6.0,42,39,3,"1,540",Competitive
32,3,1,False,1,284496.0,32,nevada,6.0,42,39,3,"1,540",Competitive
32,3,1,False,3,2236.0,32,nevada,6.0,42,39,3,"1,540",Competitive
32,3,1,True,1,279535.0,32,nevada,6.0,42,39,3,"1,540",Competitive
32,3,1,True,3,1660.0,32,nevada,6.0,42,39,3,"1,540",Competitive
32,3,2,False,1,31308.0,32,nevada,6.0,42,39,3,"1,540",Competitive
32,3,2,False,3,644.0,32,nevada,6.0,42,39,3,"1,540",Competitive
32,3,2,True,1,27387.0,32,nevada,6.0,42,39,3,"1,540",Competitive
32,3,2,True,3,732.0,32,nevada,6.0,42,39,3,"1,540",Competitive
32,3,3,False,1,45737.0,32,nevada,6.0,42,39,3,"1,540",Competitive
32,3,3,False,3,2638.0,32,nevada,6.0,42,39,3,"1,540",Competitive
32,3,3,True,1,32555.0,32,nevada,6.0,42,39,3,"1,540",Competitive
32,3,3,True,3,970.0,32,nevada,6.0,42,39,3,"1,540",Competitive
32,3,4,False,1,53349.0,32,nevada,6.0,42,39,3,"1,540",Competitive
32,3,4,False,3,8982.0,32,nevada,6.0,42,39,3,"1,540",Competitive
32,3,4,True,1,49822.0,32,nevada,6.0,42,39,3,"1,540",Competitive
32,3,4,True,3,7308.0,32,nevada,6.0,42,39,3,"1,540",Competitive
32,3,9,False,1,12674.0,32,nevada,6.0,42,39,3,"1,540",Competitive
32,3,9,False,3,144.0,32,nevada,6.0,42,39,3,"1,540",Competitive
32,3,9,True,1,10990.0,32,nevada,6.0,42,39,3,"1,540",Competitive
32,3,9,True,3,111.0,32,nevada,6.0,42,39,3,"1,540",Competitive
33,1,1,False,1,123260.0,33,new hampshire,4.0,43,40,3,831,Competitive
33,1,1,False,3,386.0,33,new hampshire,4.0,43,40,3,831,Competitive
33,1,1,True,1,129046.0,33,new hampshire,4.0,43,40,3,831,Competitive
33,1,1,True,3,505.0,33,new hampshire,4.0,43,40,3,831,Competitive
33,1,2,False,1,2233.0,33,new hampshire,4.0,43,40,3,831,Competitive
33,1,2,False,3,105.0,33,new hampshire,4.0,43,40,3,831,Competitive
33,1,2,True,1,3301.0,33,new hampshire,4.0,43,40,3,831,Competitive
33,1,3,False,1,5483.0,33,new hampshire,4.0,43,40,3,831,Competitive
33,1,3,False,3,121.0,33,new hampshire,4.0,43,40,3,831,Competitive
33,1,3,True,1,5396.0,33,new hampshire,4.0,43,40,3,831,Competitive
33,1,3,True,3,8.0,33,new hampshire,4.0,43,40,3,831,Competitive
33,1,4,False,1,7391.0,33,new hampshire,4.0,43,40,3,831,Competitive
33,1,4,False,3,113.0,33,new hampshire,4.0,43,40,3,831,Competitive
33,1,4,True,1,8985.0,33,new hampshire,4.0,43,40,3,831,Competitive
33,1,4,True,3,147.0,33,new hampshire,4.0,43,40,3,831,Competitive
33,1,9,False,1,3941.0,33,new hampshire,4.0,43,40,3,831,Competitive
33,1,9,False,3,25.0,33,new hampshire,4.0,43,40,3,831,Competitive
33,1,9,True,1,4591.0,33,new hampshire,4.0,43,40,3,831,Competitive
33,2,1,False,1,155384.0,33,new hampshire,4.0,43,40,3,831,Competitive
33,2,1,False,3,499.0,33,new hampshire,4.0,43,40,3,831,Competitive
33,2,1,True,1,151775.0,33,new hampshire,4.0,43,40,3,831,Competitive
33,2,1,True,3,969.0,33,new hampshire,4.0,43,40,3,831,Competitive
33,2,2,False,1,1649.0,33,new hampshire,4.0,43,40,3,831,Competitive
33,2,2,False,3,94.0,33,new hampshire,4.0,43,40,3,831,Competitive
33,2,2,True,1,3412.0,33,new hampshire,4.0,43,40,3,831,Competitive
33,2,2,True,3,101.0,33,new hampshire,4.0,43,40,3,831,Competitive
33,2,3,False,1,6312.0,33,new hampshire,4.0,43,40,3,831,Competitive
33,2,3,False,3,208.0,33,new hampshire,4.0,43,40,3,831,Competitive
33,2,3,True,1,5371.0,33,new hampshire,4.0,43,40,3,831,Competitive
33,2,3,True,3,225.0,33,new hampshire,4.0,43,40,3,831,Competitive
33,2,4,False,1,6162.0,33,new hampshire,4.0,43,40,3,831,Competitive
33,2,4,False,3,175.0,33,new hampshire,4.0,43,40,3,831,Competitive
33,2,4,True,1,6778.0,33,new hampshire,4.0,43,40,3,831,Competitive
33,2,4,True,3,101.0,33,new hampshire,4.0,43,40,3,831,Competitive
33,2,9,False,1,3401.0,33,new hampshire,4.0,43,40,3,831,Competitive
33,2,9,False,3,29.0,33,new hampshire,4.0,43,40,3,831,Competitive
33,2,9,True,1,3333.0,33,new hampshire,4.0,43,40,3,831,Competitive
33,3,1,False,1,227377.0,33,new hampshire,4.0,43,40,3,831,Competitive
33,3,1,False,3,1409.0,33,new hampshire,4.0,43,40,3,831,Competitive
33,3,1,True,1,204142.0,33,new hampshire,4.0,43,40,3,831,Competitive
33,3,1,True,3,1765.0,33,new hampshire,4.0,43,40,3,831,Competitive
33,3,2,False,1,934.0,33,new hampshire,4.0,43,40,3,831,Competitive
33,3,2,False,3,317.0,33,new hampshire,4.0,43,40,3,831,Competitive
33,3,2,True,1,1447.0,33,new hampshire,4.0,43,40,3,831,Competitive
33,3,2,True,3,130.0,33,new hampshire,4.0,43,40,3,831,Competitive
33,3,3,False,1,3449.0,33,new hampshire,4.0,43,40,3,831,Competitive
33,3,3,False,3,364.0,33,new hampshire,4.0,43,40,3,831,Competitive
33,3,3,True,1,2470.0,33,new hampshire,4.0,43,40,3,831,Competitive
33,3,3,True,3,212.0,33,new hampshire,4.0,43,40,3,831,Competitive
33,3,4,False,1,3033.0,33,new hampshire,4.0,43,40,3,831,Competitive
33,3,4,False,3,349.0,33,new hampshire,4.0,43,40,3,831,Competitive
33,3,4,True,1,2693.0,33,new hampshire,4.0,43,40,3,831,Competitive
33,3,4,True,3,215.0,33,new hampshire,4.0,43,40,3,831,Competitive
33,3,9,False,1,3415.0,33,new hampshire,4.0,43,40,3,831,Competitive
33,3,9,False,3,74.0,33,new hampshire,4.0,43,40,3,831,Competitive
33,3,9,True,1,2662.0,33,new hampshire,4.0,43,40,3,831,Competitive
33,3,9,True,3,126.0,33,new hampshire,4.0,43,40,3,831,Competitive
34,1,1,False,1,445675.0,34,new jersey,14.0,48,33,15,"4,455",Solid Dem
34,1,1,False,3,2005.0,34,new jersey,14.0,48,33,15,"4,455",Solid Dem
34,1,1,True,1,467010.0,34,new jersey,14.0,48,33,15,"4,455",Solid Dem
34,1,1,True,3,2261.0,34,new jersey,14.0,48,33,15,"4,455",Solid Dem
34,1,2,False,1,137904.0,34,new jersey,14.0,48,33,15,"4,455",Solid Dem
34,1,2,False,3,809.0,34,new jersey,14.0,48,33,15,"4,455",Solid Dem
34,1,2,True,1,138138.0,34,new jersey,14.0,48,33,15,"4,455",Solid Dem
34,1,2,True,3,1028.0,34,new jersey,14.0,48,33,15,"4,455",Solid Dem
34,1,3,False,1,97663.0,34,new jersey,14.0,48,33,15,"4,455",Solid Dem
34,1,3,False,3,703.0,34,new jersey,14.0,48,33,15,"4,455",Solid Dem
34,1,3,True,1,95232.0,34,new jersey,14.0,48,33,15,"4,455",Solid Dem
34,1,3,True,3,428.0,34,new jersey,14.0,48,33,15,"4,455",Solid Dem
34,1,4,False,1,218534.0,34,new jersey,14.0,48,33,15,"4,455",Solid Dem
34,1,4,False,3,3954.0,34,new jersey,14.0,48,33,15,"4,455",Solid Dem
34,1,4,True,1,232651.0,34,new jersey,14.0,48,33,15,"4,455",Solid Dem
34,1,4,True,3,5424.0,34,new jersey,14.0,48,33,15,"4,455",Solid Dem
34,1,9,False,1,27969.0,34,new jersey,14.0,48,33,15,"4,455",Solid Dem
34,1,9,False,3,113.0,34,new jersey,14.0,48,33,15,"4,455",Solid Dem
34,1,9,True,1,28055.0,34,new jersey,14.0,48,33,15,"4,455",Solid Dem
34,1,9,True,3,300.0,34,new jersey,14.0,48,33,15,"4,455",Solid Dem
34,2,1,False,1,615264.0,34,new jersey,14.0,48,33,15,"4,455",Solid Dem
34,2,1,False,3,4137.0,34,new jersey,14.0,48,33,15,"4,455",Solid Dem
34,2,1,True,1,601965.0,34,new jersey,14.0,48,33,15,"4,455",Solid Dem
34,2,1,True,3,4804.0,34,new jersey,14.0,48,33,15,"4,455",Solid Dem
34,2,2,False,1,161496.0,34,new jersey,14.0,48,33,15,"4,455",Solid Dem
34,2,2,False,3,2180.0,34,new jersey,14.0,48,33,15,"4,455",Solid Dem
34,2,2,True,1,141974.0,34,new jersey,14.0,48,33,15,"4,455",Solid Dem
34,2,2,True,3,2208.0,34,new jersey,14.0,48,33,15,"4,455",Solid Dem
34,2,3,False,1,139835.0,34,new jersey,14.0,48,33,15,"4,455",Solid Dem
34,2,3,False,3,1787.0,34,new jersey,14.0,48,33,15,"4,455",Solid Dem
34,2,3,True,1,131553.0,34,new jersey,14.0,48,33,15,"4,455",Solid Dem
34,2,3,True,3,1724.0,34,new jersey,14.0,48,33,15,"4,455",Solid Dem
34,2,4,False,1,243396.0,34,new jersey,14.0,48,33,15,"4,455",Solid Dem
34,2,4,False,3,11530.0,34,new jersey,14.0,48,33,15,"4,455",Solid Dem
34,2,4,True,1,247912.0,34,new jersey,14.0,48,33,15,"4,455",Solid Dem
34,2,4,True,3,13659.0,34,new jersey,14.0,48,33,15,"4,455",Solid Dem
34,2,9,False,1,25023.0,34,new jersey,14.0,48,33,15,"4,455",Solid Dem
34,2,9,False,3,376.0,34,new jersey,14.0,48,33,15,"4,455",Solid Dem
34,2,9,True,1,20693.0,34,new jersey,14.0,48,33,15,"4,455",Solid Dem
34,2,9,True,3,468.0,34,new jersey,14.0,48,33,15,"4,455",Solid Dem
34,3,1,False,1,971592.0,34,new jersey,14.0,48,33,15,"4,455",Solid Dem
34,3,1,False,3,12939.0,34,new jersey,14.0,48,33,15,"4,455",Solid Dem
34,3,1,True,1,824554.0,34,new jersey,14.0,48,33,15,"4,455",Solid Dem
34,3,1,True,3,11101.0,34,new jersey,14.0,48,33,15,"4,455",Solid Dem
34,3,2,False,1,161831.0,34,new jersey,14.0,48,33,15,"4,455",Solid Dem
34,3,2,False,3,4028.0,34,new jersey,14.0,48,33,15,"4,455",Solid Dem
34,3,2,True,1,116099.0,34,new jersey,14.0,48,33,15,"4,455",Solid Dem
34,3,2,True,3,2926.0,34,new jersey,14.0,48,33,15,"4,455",Solid Dem
34,3,3,False,1,98157.0,34,new jersey,14.0,48,33,15,"4,455",Solid Dem
34,3,3,False,3,6588.0,34,new jersey,14.0,48,33,15,"4,455",Solid Dem
34,3,3,True,1,89127.0,34,new jersey,14.0,48,33,15,"4,455",Solid Dem
34,3,3,True,3,2686.0,34,new jersey,14.0,48,33,15,"4,455",Solid Dem
34,3,4,False,1,155999.0,34,new jersey,14.0,48,33,15,"4,455",Solid Dem
34,3,4,False,3,17298.0,34,new jersey,14.0,48,33,15,"4,455",Solid Dem
34,3,4,True,1,131178.0,34,new jersey,14.0,48,33,15,"4,455",Solid Dem
34,3,4,True,3,13427.0,34,new jersey,14.0,48,33,15,"4,455",Solid Dem
34,3,9,False,1,18452.0,34,new jersey,14.0,48,33,15,"4,455",Solid Dem
34,3,9,False,3,680.0,34,new jersey,14.0,48,33,15,"4,455",Solid Dem
34,3,9,True,1,15708.0,34,new jersey,14.0,48,33,15,"4,455",Solid Dem
34,3,9,True,3,541.0,34,new jersey,14.0,48,33,15,"4,455",Solid Dem
35,1,1,False,1,65034.0,35,new mexico,5.0,48,34,14,"1,454",Solid Dem
35,1,1,False,3,240.0,35,new mexico,5.0,48,34,14,"1,454",Solid Dem
35,1,1,True,1,74060.0,35,new mexico,5.0,48,34,14,"1,454",Solid Dem
35,1,1,True,3,467.0,35,new mexico,5.0,48,34,14,"1,454",Solid Dem
35,1,2,False,1,4555.0,35,new mexico,5.0,48,34,14,"1,454",Solid Dem
35,1,2,False,3,35.0,35,new mexico,5.0,48,34,14,"1,454",Solid Dem
35,1,2,True,1,7275.0,35,new mexico,5.0,48,34,14,"1,454",Solid Dem
35,1,2,True,3,45.0,35,new mexico,5.0,48,34,14,"1,454",Solid Dem
35,1,3,False,1,3968.0,35,new mexico,5.0,48,34,14,"1,454",Solid Dem
35,1,3,True,1,4107.0,35,new mexico,5.0,48,34,14,"1,454",Solid Dem
35,1,3,True,3,80.0,35,new mexico,5.0,48,34,14,"1,454",Solid Dem
35,1,4,False,1,127110.0,35,new mexico,5.0,48,34,14,"1,454",Solid Dem
35,1,4,False,3,790.0,35,new mexico,5.0,48,34,14,"1,454",Solid Dem
35,1,4,True,1,132322.0,35,new mexico,5.0,48,34,14,"1,454",Solid Dem
35,1,4,True,3,1324.0,35,new mexico,5.0,48,34,14,"1,454",Solid Dem
35,1,9,False,1,29720.0,35,new mexico,5.0,48,34,14,"1,454",Solid Dem
35,1,9,False,3,36.0,35,new mexico,5.0,48,34,14,"1,454",Solid Dem
35,1,9,True,1,29751.0,35,new mexico,5.0,48,34,14,"1,454",Solid Dem
35,1,9,True,3,81.0,35,new mexico,5.0,48,34,14,"1,454",Solid Dem
35,2,1,False,1,86449.0,35,new mexico,5.0,48,34,14,"1,454",Solid Dem
35,2,1,False,3,258.0,35,new mexico,5.0,48,34,14,"1,454",Solid Dem
35,2,1,True,1,86909.0,35,new mexico,5.0,48,34,14,"1,454",Solid Dem
35,2,1,True,3,960.0,35,new mexico,5.0,48,34,14,"1,454",Solid Dem
35,2,2,False,1,3882.0,35,new mexico,5.0,48,34,14,"1,454",Solid Dem
35,2,2,False,3,38.0,35,new mexico,5.0,48,34,14,"1,454",Solid Dem
35,2,2,True,1,5406.0,35,new mexico,5.0,48,34,14,"1,454",Solid Dem
35,2,2,True,3,42.0,35,new mexico,5.0,48,34,14,"1,454",Solid Dem
35,2,3,False,1,6263.0,35,new mexico,5.0,48,34,14,"1,454",Solid Dem
35,2,3,False,3,166.0,35,new mexico,5.0,48,34,14,"1,454",Solid Dem
35,2,3,True,1,4165.0,35,new mexico,5.0,48,34,14,"1,454",Solid Dem
35,2,3,True,3,103.0,35,new mexico,5.0,48,34,14,"1,454",Solid Dem
35,2,4,False,1,121361.0,35,new mexico,5.0,48,34,14,"1,454",Solid Dem
35,2,4,False,3,2690.0,35,new mexico,5.0,48,34,14,"1,454",Solid Dem
35,2,4,True,1,118770.0,35,new mexico,5.0,48,34,14,"1,454",Solid Dem
35,2,4,True,3,3633.0,35,new mexico,5.0,48,34,14,"1,454",Solid Dem
35,2,9,False,1,28058.0,35,new mexico,5.0,48,34,14,"1,454",Solid Dem
35,2,9,False,3,134.0,35,new mexico,5.0,48,34,14,"1,454",Solid Dem
35,2,9,True,1,25939.0,35,new mexico,5.0,48,34,14,"1,454",Solid Dem
35,2,9,True,3,132.0,35,new mexico,5.0,48,34,14,"1,454",Solid Dem
35,3,1,False,1,181891.0,35,new mexico,5.0,48,34,14,"1,454",Solid Dem
35,3,1,False,3,684.0,35,new mexico,5.0,48,34,14,"1,454",Solid Dem
35,3,1,True,1,161050.0,35,new mexico,5.0,48,34,14,"1,454",Solid Dem
35,3,1,True,3,905.0,35,new mexico,5.0,48,34,14,"1,454",Solid Dem
35,3,2,False,1,4253.0,35,new mexico,5.0,48,34,14,"1,454",Solid Dem
35,3,2,False,3,108.0,35,new mexico,5.0,48,34,14,"1,454",Solid Dem
35,3,2,True,1,5297.0,35,new mexico,5.0,48,34,14,"1,454",Solid Dem
35,3,2,True,3,193.0,35,new mexico,5.0,48,34,14,"1,454",Solid Dem
35,3,3,False,1,4433.0,35,new mexico,5.0,48,34,14,"1,454",Solid Dem
35,3,3,False,3,143.0,35,new mexico,5.0,48,34,14,"1,454",Solid Dem
35,3,3,True,1,2933.0,35,new mexico,5.0,48,34,14,"1,454",Solid Dem
35,3,3,True,3,183.0,35,new mexico,5.0,48,34,14,"1,454",Solid Dem
