"","STATEFIP","male","race_recoded","education_recoded","age_recoded","mean","lower","upper"
"1385","27","False","3","1","2",0.000253088798721159,0.000216229930787589,0.000290608119372615
"1386","27","False","3","3","2",3.48823536021856e-05,2.57009291066234e-05,4.38544342654704e-05
"1387","27","True","3","1","2",0.00021923264721297,0.000186749440145001,0.000252789402570426
"1388","27","True","3","3","2",2.07130714403265e-05,1.5000845866e-05,2.61487061342868e-05
"1389","27","False","4","1","2",0.000210695134525518,0.0001852457947346,0.000235927485890711
"1390","27","False","4","3","2",1.46954212797491e-05,1.04178270510827e-05,1.8735953878112e-05
"1391","27","True","4","1","2",0.000212420762755818,0.000185561913718526,0.00023850788452804
"1392","27","True","4","3","2",2.01379974607028e-05,1.40090056899817e-05,2.58174742513922e-05
"1393","27","False","9","1","2",0.000156108233320535,0.000136569447936666,0.00017678549397195
"1394","27","False","9","3","2",3.47883061736309e-06,2.65346703058446e-06,4.27959489345333e-06
"1395","27","True","9","1","2",0.00013127248781266,0.000114659084082432,0.000148733540533818
"1396","27","True","9","3","2",1.82307807182056e-06,1.37100096888712e-06,2.26297576635395e-06
"1397","27","False","1","1","3",0.00468941361669055,0.00430384885358362,0.00508069050422809
"1398","27","False","1","3","3",1.99829142111634e-05,1.40636114274892e-05,2.55048551291658e-05
"1399","27","True","1","1","3",0.00403632342896123,0.00368261882583539,0.00439753793344898
"1400","27","True","1","3","3",2.44355376689832e-05,1.68416693090295e-05,3.15568329515502e-05
"1401","27","False","2","1","3",0.000149021391746634,0.00013610193363759,0.000161513774252594
"1402","27","False","2","3","3",2.73717606538399e-05,2.09289054694145e-05,3.31174515635653e-05
"1403","27","True","2","1","3",0.000166749445556622,0.000151393135395536,0.000181884800189204
"1404","27","True","2","3","3",9.27379931260774e-06,7.05526288247023e-06,1.13217530403118e-05
"1405","27","False","3","1","3",0.000101466389279936,8.72466896018626e-05,0.000116333825958216
"1406","27","False","3","3","3",4.62188215725714e-05,3.41347757275697e-05,5.78958493456764e-05
"1407","27","True","3","1","3",9.30795892140348e-05,7.97532024121458e-05,0.000107031602679405
"1408","27","True","3","3","3",2.25281301872627e-05,1.6361843990926e-05,2.83702946488345e-05
"1409","27","False","4","1","3",7.93176899800101e-05,7.0045658130778e-05,8.83121946318691e-05
"1410","27","False","4","3","3",1.31190324612964e-05,9.37541408534909e-06,1.66117902782028e-05
"1411","27","True","4","1","3",6.96263652539647e-05,6.12271083197231e-05,7.79265929421528e-05
"1412","27","True","4","3","3",1.06136036472402e-05,7.42414174037578e-06,1.3605034132112e-05
"1413","27","False","9","1","3",0.000106057034083228,9.32692246987615e-05,0.000119248194593294
"1414","27","False","9","3","3",5.02576613709664e-06,3.84542668767795e-06,6.1628978892469e-06
"1415","27","True","9","1","3",9.92826732599209e-05,8.70561310735553e-05,0.00011215263235564
"1416","27","True","9","3","3",2.40599562827249e-06,1.81846369083536e-06,2.97818611874347e-06
"1417","28","False","1","1","1",0.00095710508363294,0.000860211852613137,0.00105490219712914
"1418","28","False","1","3","1",5.03896080746529e-06,3.5957686083988e-06,6.35462047051628e-06
"1419","28","True","1","1","1",0.000894884912633167,0.000802311885227962,0.000988803126536461
"1420","28","True","1","3","1",5.12519864677594e-06,3.56699933355802e-06,6.57109478198637e-06
"1421","28","False","2","1","1",0.00106329617351097,0.000960522212600167,0.00115684670979627
"1422","28","False","2","3","1",5.97454327208555e-06,4.63942333637719e-06,7.20403856505287e-06
"1423","28","True","2","1","1",0.000858228127018482,0.000774577997496035,0.000939525435819908
"1424","28","True","2","3","1",7.016848819402e-06,5.39162450035633e-06,8.55857432059105e-06
"1425","28","False","3","1","1",2.99166237852022e-05,2.57725858162356e-05,3.42225717648216e-05
"1426","28","False","3","3","1",8.66973498019422e-08,6.49491164375222e-08,1.08318449360246e-07
"1427","28","True","3","1","1",2.62429187857557e-05,2.24736909528548e-05,3.01319371456566e-05
"1428","28","True","3","3","1",7.4663350525991e-07,5.52134242863209e-07,9.38089460393052e-07
"1429","28","False","4","1","1",6.67607911800924e-05,5.89228613215747e-05,7.48861013094438e-05
"1430","28","False","4","3","1",7.10000380526388e-07,5.12451558468628e-07,8.94022960088996e-07
"1431","28","True","4","1","1",7.40590817927356e-05,6.51206109991e-05,8.30513640969164e-05
"1432","28","True","4","3","1",5.15177383854743e-06,3.68404630854449e-06,6.54677833854128e-06
"1433","28","False","9","1","1",4.50614919404602e-05,3.95389856037212e-05,5.07615451789958e-05
"1434","28","False","9","3","1",2.25089069986505e-07,1.73052516398633e-07,2.75129850577146e-07
"1435","28","True","9","1","1",4.98186541972301e-05,4.35501723090612e-05,5.61552554982416e-05
"1436","28","True","9","3","1",2.02176710821407e-07,1.53734139091099e-07,2.49140973487399e-07
"1437","28","False","1","1","2",0.00110828875569299,0.00100657697377937,0.001212818362649
"1438","28","False","1","3","2",6.94358882162723e-06,4.78744389262577e-06,8.95304666852761e-06
"1439","28","True","1","1","2",0.001060065561245,0.000957670000922626,0.00116418355804474
"1440","28","True","1","3","2",9.01844440465683e-06,6.07139360837293e-06,1.17739810131474e-05
"1441","28","False","2","1","2",0.0010827540872106,0.000986351723884746,0.00117483374485739
"1442","28","False","2","3","2",9.87007207284581e-06,7.52616606579305e-06,1.20852206672822e-05
"1443","28","True","2","1","2",0.000818522857260848,0.000744087010286117,0.000892494997192452
"1444","28","True","2","3","2",1.15165855447592e-05,8.64080558162933e-06,1.41941378948787e-05
"1445","28","False","3","1","2",3.62383733929538e-05,3.08133256221311e-05,4.16738639790887e-05
"1446","28","False","3","3","2",1.34702110253284e-06,9.69868571778917e-07,1.7011306415711e-06
"1447","28","True","3","1","2",2.4727978985173e-05,2.09102447330081e-05,2.86178332120701e-05
"1448","28","True","3","3","2",9.59874242813308e-07,6.86503993413563e-07,1.22552419755447e-06
"1449","28","False","4","1","2",5.8249945808595e-05,5.11453098585241e-05,6.53621839820987e-05
"1450","28","False","4","3","2",5.74348424660959e-06,3.97829927777416e-06,7.34964666630622e-06
"1451","28","True","4","1","2",6.28207426857582e-05,5.48350747603597e-05,7.06825536237047e-05
"1452","28","True","4","3","2",8.28490731352772e-06,5.64552448095356e-06,1.06794319989209e-05
"1453","28","False","9","1","2",3.40171371533534e-05,2.99237329962699e-05,3.83368915095061e-05
"1454","28","False","9","3","2",4.0381658803064e-07,3.04518615892298e-07,5.00384786373718e-07
"1455","28","True","9","1","2",3.88648183038365e-05,3.40669598004098e-05,4.37660530444907e-05
"1456","28","True","9","3","2",5.41141270961577e-07,4.04363816057509e-07,6.76349299091259e-07
"1457","28","False","1","1","3",0.00169774455340743,0.00155258996087402,0.00183900938748659
"1458","28","False","1","3","3",2.07027294053798e-05,1.43753248512573e-05,2.66360393191738e-05
"1459","28","True","1","1","3",0.00140358504596873,0.00127006037033136,0.00153393060263322
"1460","28","True","1","3","3",2.82481395139918e-05,1.9120624466285e-05,3.67252428454256e-05
"1461","28","False","2","1","3",0.00108867092801064,0.000998747956772968,0.00117398748044698
"1462","28","False","2","3","3",3.20845338359909e-05,2.45206417035135e-05,3.90916415721295e-05
"1463","28","True","2","1","3",0.00078649583136936,0.00071620400228479,0.000852924686016246
"1464","28","True","2","3","3",3.47301861195453e-05,2.63121448738028e-05,4.26533948856288e-05
"1465","28","False","3","1","3",2.43434994386282e-05,2.08808025590089e-05,2.79627246546825e-05
"1466","28","False","3","3","3",2.73365514917075e-06,1.98558338143524e-06,3.4378083715732e-06
"1467","28","True","3","1","3",1.53233831332504e-05,1.29959816241488e-05,1.76726314128341e-05
"1468","28","True","3","3","3",1.02179384731311e-06,7.34026326871946e-07,1.29870980886694e-06
"1469","28","False","4","1","3",2.78863978690097e-05,2.45669542579799e-05,3.11643808304721e-05
"1470","28","False","4","3","3",1.9067132284949e-06,1.34077202226836e-06,2.42127060712566e-06
"1471","28","True","4","1","3",2.60742958098236e-05,2.28337480265948e-05,2.92559208927674e-05
"1472","28","True","4","3","3",3.13393429802398e-06,2.16201060797603e-06,4.03113890399753e-06
"1473","28","False","9","1","3",3.87517146732078e-05,3.41846021771709e-05,4.34613062650071e-05
"1474","28","False","9","3","3",8.47346935566541e-07,6.40403284620639e-07,1.04834985817486e-06
"1475","28","True","9","1","3",2.88335765567892e-05,2.52873010927312e-05,3.24460520751718e-05
"1476","28","True","9","3","3",5.47704721620823e-07,4.09618915431258e-07,6.83272667492815e-07
"1477","29","False","1","1","1",0.00314869257749407,0.00284089233072407,0.00345333245541119
"1478","29","False","1","3","1",1.19698310336037e-05,8.73982660433896e-06,1.50253031998024e-05
"1479","29","True","1","1","1",0.00301062837942099,0.00271387777806285,0.0033063079421957
"1480","29","True","1","3","1",1.99722602965041e-05,1.42907053192589e-05,2.547205705431e-05
"1481","29","False","2","1","1",0.000693978947395833,0.000628113612286113,0.000758146896828788
"1482","29","False","2","3","1",3.27664432685416e-06,2.56627908523886e-06,3.95004744097964e-06
"1483","29","True","2","1","1",0.000639182003806516,0.000577140213970282,0.000700756742841785
"1484","29","True","2","3","1",9.9833735209556e-06,7.7575682940941e-06,1.21210068005228e-05
"1485","29","False","3","1","1",0.000157637494796196,0.000135907839122896,0.000179340078060612
"1486","29","False","3","3","1",1.07827357505321e-06,8.18657171608726e-07,1.33659372616719e-06
"1487","29","True","3","1","1",0.000153685975138793,0.000132575127814125,0.000175265688458572
"1488","29","True","3","3","1",1.11472783744773e-06,8.30596993302675e-07,1.39141677274836e-06
"1489","29","False","4","1","1",0.000229046385011089,0.000201905014111516,0.00025604317792972
"1490","29","False","4","3","1",4.32976282547603e-06,3.18837939533022e-06,5.43341902609018e-06
"1491","29","True","4","1","1",0.000226228095321192,0.000198589825764393,0.000253009431531611
"1492","29","True","4","3","1",3.81154333243792e-06,2.7733606407959e-06,4.81153641710452e-06
"1493","29","False","9","1","1",0.000183344631012285,0.000161198720095865,0.000206233984881026
"1494","29","False","9","3","1",9.57496590292052e-07,7.48166190473928e-07,1.16540260008041e-06
"1495","29","True","9","1","1",0.000172846157335648,0.00015119160958396,0.0001943953632593
"1496","29","True","9","3","1",1.21754158271622e-06,9.42127768462724e-07,1.49439310513626e-06
"1497","29","False","1","1","2",0.00340629366128784,0.00309178777155229,0.00372432900342558
"1498","29","False","1","3","2",1.90607843369007e-05,1.34473777233019e-05,2.43949101100671e-05
"1499","29","True","1","1","2",0.00325597379233729,0.00295148131631666,0.0035753787789365
"1500","29","True","1","3","2",2.46129307165344e-05,1.69404227586845e-05,3.19417862267665e-05
